[s],CH1[V]
6.64097E-01,-2.400E-03
6.64137E-01,-1.200E-03
6.64177E-01,-2.000E-03
6.64218E-01,-1.600E-03
6.64258E-01,-2.000E-03
6.64298E-01,-2.000E-03
6.64338E-01,-2.000E-03
6.64378E-01,-1.200E-03
6.64418E-01,-1.600E-03
6.64458E-01,-2.400E-03
6.64498E-01,-2.000E-03
6.64538E-01,-1.600E-03
6.64578E-01,-2.000E-03
6.64618E-01,-1.600E-03
6.64658E-01,-2.000E-03
6.64698E-01,-2.000E-03
6.64738E-01,-2.000E-03
6.64778E-01,-2.000E-03
6.64818E-01,-1.600E-03
6.64858E-01,-1.600E-03
6.64898E-01,-1.200E-03
6.64938E-01,-2.400E-03
6.64978E-01,-1.600E-03
6.65018E-01,-1.600E-03
6.65058E-01,-1.600E-03
6.65098E-01,-2.400E-03
6.65138E-01,-1.600E-03
6.65178E-01,-2.000E-03
6.65218E-01,-2.000E-03
6.65258E-01,-1.200E-03
6.65298E-01,-2.000E-03
6.65338E-01,-2.000E-03
6.65378E-01,-2.400E-03
6.65418E-01,-2.000E-03
6.65458E-01,-1.200E-03
6.65498E-01,-1.600E-03
6.65538E-01,-1.600E-03
6.65578E-01,-2.000E-03
6.65618E-01,-1.200E-03
6.65658E-01,-1.600E-03
6.65698E-01,-1.600E-03
6.65738E-01,-2.000E-03
6.65778E-01,-1.600E-03
6.65818E-01,-1.600E-03
6.65858E-01,-1.600E-03
6.65898E-01,-1.600E-03
6.65938E-01,-2.400E-03
6.65978E-01,-1.200E-03
6.66018E-01,-1.600E-03
6.66058E-01,-1.600E-03
6.66098E-01,-1.600E-03
6.66138E-01,-1.600E-03
6.66178E-01,-2.000E-03
6.66219E-01,-1.600E-03
6.66259E-01,-1.600E-03
6.66299E-01,-8.000E-04
6.66339E-01,-2.000E-03
6.66379E-01,-8.000E-04
6.66419E-01,-1.600E-03
6.66459E-01,-1.600E-03
6.66499E-01,-1.600E-03
6.66539E-01,-2.000E-03
6.66579E-01,-1.600E-03
6.66619E-01,-2.000E-03
6.66659E-01,-1.200E-03
6.66699E-01,-8.000E-04
6.66739E-01,-1.600E-03
6.66779E-01,-1.200E-03
6.66819E-01,-1.200E-03
6.66859E-01,-1.600E-03
6.66899E-01,-2.000E-03
6.66939E-01,-1.600E-03
6.66979E-01,-1.600E-03
6.67019E-01,-1.200E-03
6.67059E-01,-2.000E-03
6.67099E-01,-1.200E-03
6.67139E-01,-1.200E-03
6.67179E-01,-8.000E-04
6.67219E-01,-1.200E-03
6.67259E-01,-1.200E-03
6.67299E-01,-1.200E-03
6.67339E-01,-1.200E-03
6.67379E-01,-1.200E-03
6.67419E-01,-2.000E-03
6.67459E-01,-1.600E-03
6.67499E-01,-2.000E-03
6.67539E-01,-1.200E-03
6.67579E-01,-1.200E-03
6.67619E-01,-2.000E-03
6.67659E-01,-2.000E-03
6.67699E-01,-8.000E-04
6.67739E-01,-1.600E-03
6.67779E-01,-1.600E-03
6.67819E-01,-1.200E-03
6.67859E-01,-1.600E-03
6.67899E-01,-1.200E-03
6.67939E-01,-2.000E-03
6.67979E-01,-1.200E-03
6.68019E-01,-1.200E-03
6.68059E-01,-1.600E-03
6.68099E-01,-1.200E-03
6.68139E-01,-1.200E-03
6.68179E-01,-8.000E-04
6.68220E-01,-1.200E-03
6.68260E-01,-8.000E-04
6.68300E-01,-2.000E-03
6.68340E-01,-1.200E-03
6.68380E-01,-1.200E-03
6.68420E-01,-1.600E-03
6.68460E-01,-1.200E-03
6.68500E-01,-1.600E-03
6.68540E-01,-1.200E-03
6.68580E-01,-1.200E-03
6.68620E-01,-1.200E-03
6.68660E-01,-1.200E-03
6.68700E-01,-1.200E-03
6.68740E-01,-8.000E-04
6.68780E-01,-2.000E-03
6.68820E-01,-1.200E-03
6.68860E-01,-1.200E-03
6.68900E-01,-1.600E-03
6.68940E-01,-1.200E-03
6.68980E-01,-1.200E-03
6.69020E-01,-8.000E-04
6.69060E-01,-1.600E-03
6.69100E-01,-1.200E-03
6.69140E-01,-1.200E-03
6.69180E-01,-8.000E-04
6.69220E-01,-8.000E-04
6.69260E-01,-1.600E-03
6.69300E-01,-1.200E-03
6.69340E-01,-1.600E-03
6.69380E-01,-1.200E-03
6.69420E-01,-2.000E-03
6.69460E-01,-1.200E-03
6.69500E-01,-1.600E-03
6.69540E-01,-1.200E-03
6.69580E-01,-1.200E-03
6.69620E-01,-1.600E-03
6.69660E-01,-1.600E-03
6.69700E-01,-8.000E-04
6.69740E-01,-1.200E-03
6.69780E-01,-1.200E-03
6.69820E-01,-1.200E-03
6.69860E-01,-1.600E-03
6.69900E-01,-1.200E-03
6.69940E-01,-1.600E-03
6.69980E-01,-1.600E-03
6.70020E-01,-2.000E-03
6.70060E-01,-1.600E-03
6.70100E-01,-1.200E-03
6.70140E-01,-1.200E-03
6.70180E-01,-1.200E-03
6.70221E-01,-2.000E-03
6.70261E-01,-2.000E-03
6.70301E-01,-1.200E-03
6.70341E-01,-1.200E-03
6.70381E-01,-1.600E-03
6.70421E-01,-1.600E-03
6.70461E-01,-1.600E-03
6.70501E-01,-1.600E-03
6.70541E-01,-1.600E-03
6.70581E-01,-1.600E-03
6.70621E-01,-1.600E-03
6.70661E-01,-1.200E-03
6.70701E-01,-1.600E-03
6.70741E-01,-1.600E-03
6.70781E-01,-1.600E-03
6.70821E-01,-1.200E-03
6.70861E-01,-1.200E-03
6.70901E-01,-2.000E-03
6.70941E-01,-1.200E-03
6.70981E-01,-1.600E-03
6.71021E-01,-2.000E-03
6.71061E-01,-1.600E-03
6.71101E-01,-2.000E-03
6.71141E-01,-2.000E-03
6.71181E-01,-1.600E-03
6.71221E-01,-2.000E-03
6.71261E-01,-1.600E-03
6.71301E-01,-2.000E-03
6.71341E-01,-1.600E-03
6.71381E-01,-1.200E-03
6.71421E-01,-2.400E-03
6.71461E-01,-1.600E-03
6.71501E-01,-1.600E-03
6.71541E-01,-2.000E-03
6.71581E-01,-2.000E-03
6.71621E-01,-2.000E-03
6.71661E-01,-1.600E-03
6.71701E-01,-1.600E-03
6.71741E-01,-1.200E-03
6.71781E-01,-2.000E-03
6.71821E-01,-1.600E-03
6.71861E-01,-2.000E-03
6.71901E-01,-2.000E-03
6.71941E-01,-2.400E-03
6.71981E-01,-1.200E-03
6.72021E-01,-2.000E-03
6.72061E-01,-1.600E-03
6.72101E-01,-1.600E-03
6.72141E-01,-1.600E-03
6.72181E-01,-1.600E-03
6.72221E-01,-1.600E-03
6.72262E-01,-1.600E-03
6.72302E-01,-1.600E-03
6.72342E-01,-2.400E-03
6.72382E-01,-2.000E-03
6.72422E-01,-1.600E-03
6.72462E-01,-2.000E-03
6.72502E-01,-2.000E-03
6.72542E-01,-1.600E-03
6.72582E-01,-2.000E-03
6.72622E-01,-2.000E-03
6.72662E-01,-2.000E-03
6.72702E-01,-1.600E-03
6.72742E-01,-2.000E-03
6.72782E-01,-1.600E-03
6.72822E-01,-1.600E-03
6.72862E-01,-2.400E-03
6.72902E-01,-2.400E-03
6.72942E-01,-1.600E-03
6.72982E-01,-2.000E-03
6.73022E-01,-2.000E-03
6.73062E-01,-2.400E-03
6.73102E-01,-2.000E-03
6.73142E-01,-2.000E-03
6.73182E-01,-2.000E-03
6.73222E-01,-1.600E-03
6.73262E-01,-2.000E-03
6.73302E-01,-2.000E-03
6.73342E-01,-2.000E-03
6.73382E-01,-2.000E-03
6.73422E-01,-1.600E-03
6.73462E-01,-2.000E-03
6.73502E-01,-2.000E-03
6.73542E-01,-1.600E-03
6.73582E-01,-1.600E-03
6.73622E-01,-1.600E-03
6.73662E-01,-2.400E-03
6.73702E-01,-2.000E-03
6.73742E-01,-1.600E-03
6.73782E-01,-1.600E-03
6.73822E-01,-1.600E-03
6.73862E-01,-1.600E-03
6.73902E-01,-2.000E-03
6.73942E-01,-2.400E-03
6.73982E-01,-2.000E-03
6.74022E-01,-1.600E-03
6.74062E-01,-1.600E-03
6.74102E-01,-2.000E-03
6.74142E-01,-2.400E-03
6.74182E-01,-2.400E-03
6.74222E-01,-1.600E-03
6.74263E-01,-1.600E-03
6.74303E-01,-2.000E-03
6.74343E-01,-2.400E-03
6.74383E-01,-2.000E-03
6.74423E-01,-2.000E-03
6.74463E-01,-2.400E-03
6.74503E-01,-2.000E-03
6.74543E-01,-2.000E-03
6.74583E-01,-2.000E-03
6.74623E-01,-2.000E-03
6.74663E-01,-1.600E-03
6.74703E-01,-2.000E-03
6.74743E-01,-2.000E-03
6.74783E-01,-2.400E-03
6.74823E-01,-2.400E-03
6.74863E-01,-2.400E-03
6.74903E-01,-1.600E-03
6.74943E-01,-2.000E-03
6.74983E-01,-1.600E-03
6.75023E-01,-1.600E-03
6.75063E-01,-1.600E-03
6.75103E-01,-2.000E-03
6.75143E-01,-2.000E-03
6.75183E-01,-1.600E-03
6.75223E-01,-1.600E-03
6.75263E-01,-1.200E-03
6.75303E-01,-1.600E-03
6.75343E-01,-1.600E-03
6.75383E-01,-1.600E-03
6.75423E-01,-2.000E-03
6.75463E-01,-2.400E-03
6.75503E-01,-1.600E-03
6.75543E-01,-2.000E-03
6.75583E-01,-1.200E-03
6.75623E-01,-2.000E-03
6.75663E-01,-2.000E-03
6.75703E-01,-2.000E-03
6.75743E-01,-1.200E-03
6.75783E-01,-2.000E-03
6.75823E-01,-2.000E-03
6.75863E-01,-1.600E-03
6.75903E-01,-2.000E-03
6.75943E-01,-1.600E-03
6.75983E-01,-2.000E-03
6.76023E-01,-1.600E-03
6.76063E-01,-2.000E-03
6.76103E-01,-1.600E-03
6.76143E-01,-1.600E-03
6.76183E-01,-2.000E-03
6.76223E-01,-1.200E-03
6.76264E-01,-1.600E-03
6.76304E-01,-2.000E-03
6.76344E-01,-2.400E-03
6.76384E-01,-1.600E-03
6.76424E-01,-1.200E-03
6.76464E-01,-1.600E-03
6.76504E-01,-1.600E-03
6.76544E-01,-1.600E-03
6.76584E-01,-1.200E-03
6.76624E-01,-1.600E-03
6.76664E-01,-1.600E-03
6.76704E-01,-1.600E-03
6.76744E-01,-8.000E-04
6.76784E-01,-1.200E-03
6.76824E-01,-1.600E-03
6.76864E-01,-1.600E-03
6.76904E-01,-2.000E-03
6.76944E-01,-1.600E-03
6.76984E-01,-2.000E-03
6.77024E-01,-1.600E-03
6.77064E-01,-1.600E-03
6.77104E-01,-1.600E-03
6.77144E-01,-1.600E-03
6.77184E-01,-8.000E-04
6.77224E-01,-2.400E-03
6.77264E-01,-1.200E-03
6.77304E-01,-1.200E-03
6.77344E-01,-1.600E-03
6.77384E-01,-2.400E-03
6.77424E-01,-2.000E-03
6.77464E-01,-1.600E-03
6.77504E-01,-2.000E-03
6.77544E-01,-1.600E-03
6.77584E-01,-1.200E-03
6.77624E-01,-1.600E-03
6.77664E-01,-1.600E-03
6.77704E-01,-1.200E-03
6.77744E-01,-1.600E-03
6.77784E-01,-8.000E-04
6.77824E-01,-1.200E-03
6.77864E-01,-1.200E-03
6.77904E-01,-1.200E-03
6.77944E-01,-1.200E-03
6.77984E-01,-1.200E-03
6.78024E-01,-1.200E-03
6.78064E-01,-1.200E-03
6.78104E-01,-1.600E-03
6.78144E-01,-2.000E-03
6.78184E-01,-1.600E-03
6.78224E-01,-8.000E-04
6.78265E-01,-1.600E-03
6.78305E-01,-8.000E-04
6.78345E-01,-1.600E-03
6.78385E-01,-2.000E-03
6.78425E-01,-8.000E-04
6.78465E-01,-8.000E-04
6.78505E-01,-1.600E-03
6.78545E-01,-1.200E-03
6.78585E-01,-1.600E-03
6.78625E-01,-1.200E-03
6.78665E-01,-8.000E-04
6.78705E-01,-1.600E-03
6.78745E-01,-1.600E-03
6.78785E-01,-1.200E-03
6.78825E-01,-1.600E-03
6.78865E-01,-1.200E-03
6.78905E-01,-8.000E-04
6.78945E-01,-1.200E-03
6.78985E-01,-1.200E-03
6.79025E-01,-8.000E-04
6.79065E-01,-2.000E-03
6.79105E-01,-1.600E-03
6.79145E-01,-1.200E-03
6.79185E-01,-1.200E-03
6.79225E-01,-1.200E-03
6.79265E-01,-8.000E-04
6.79305E-01,-1.600E-03
6.79345E-01,-1.600E-03
6.79385E-01,-8.000E-04
6.79425E-01,-8.000E-04
6.79465E-01,-1.200E-03
6.79505E-01,-1.200E-03
6.79545E-01,-1.200E-03
6.79585E-01,-2.000E-03
6.79625E-01,-1.600E-03
6.79665E-01,-1.600E-03
6.79705E-01,-2.000E-03
6.79745E-01,-1.200E-03
6.79785E-01,-8.000E-04
6.79825E-01,-1.200E-03
6.79865E-01,-8.000E-04
6.79905E-01,-1.600E-03
6.79945E-01,-8.000E-04
6.79985E-01,-1.600E-03
6.80025E-01,-2.400E-03
6.80065E-01,-1.600E-03
6.80105E-01,-2.000E-03
6.80145E-01,-2.000E-03
6.80185E-01,-1.600E-03
6.80225E-01,-1.200E-03
6.80266E-01,-1.200E-03
6.80306E-01,-1.200E-03
6.80346E-01,-2.000E-03
6.80386E-01,-2.000E-03
6.80426E-01,-1.200E-03
6.80466E-01,-1.600E-03
6.80506E-01,-1.200E-03
6.80546E-01,-1.600E-03
6.80586E-01,-1.200E-03
6.80626E-01,-1.600E-03
6.80666E-01,-1.600E-03
6.80706E-01,-1.200E-03
6.80746E-01,-1.600E-03
6.80786E-01,-1.600E-03
6.80826E-01,-1.200E-03
6.80866E-01,-2.000E-03
6.80906E-01,-1.600E-03
6.80946E-01,-2.000E-03
6.80986E-01,-1.600E-03
6.81026E-01,-1.600E-03
6.81066E-01,-2.000E-03
6.81106E-01,-2.000E-03
6.81146E-01,-1.600E-03
6.81186E-01,-1.600E-03
6.81226E-01,-2.000E-03
6.81266E-01,-1.200E-03
6.81306E-01,-2.000E-03
6.81346E-01,-1.600E-03
6.81386E-01,-1.200E-03
6.81426E-01,-2.000E-03
6.81466E-01,-2.000E-03
6.81506E-01,-2.400E-03
6.81546E-01,-2.400E-03
6.81586E-01,-2.400E-03
6.81626E-01,-2.400E-03
6.81666E-01,-1.200E-03
6.81706E-01,-1.600E-03
6.81746E-01,-1.200E-03
6.81786E-01,-1.600E-03
6.81826E-01,-2.000E-03
6.81866E-01,-2.800E-03
6.81906E-01,-2.400E-03
6.81946E-01,-2.000E-03
6.81986E-01,-1.600E-03
6.82026E-01,-2.000E-03
6.82066E-01,-1.600E-03
6.82106E-01,-2.400E-03
6.82146E-01,-1.200E-03
6.82186E-01,-2.000E-03
6.82226E-01,-1.600E-03
6.82267E-01,-2.000E-03
6.82307E-01,-2.000E-03
6.82347E-01,-2.000E-03
6.82387E-01,-1.600E-03
6.82427E-01,-1.200E-03
6.82467E-01,-2.000E-03
6.82507E-01,-2.000E-03
6.82547E-01,-2.400E-03
6.82587E-01,-2.400E-03
6.82627E-01,-2.400E-03
6.82667E-01,-1.200E-03
6.82707E-01,-2.400E-03
6.82747E-01,-1.200E-03
6.82787E-01,-1.600E-03
6.82827E-01,-1.600E-03
6.82867E-01,-2.000E-03
6.82907E-01,-2.000E-03
6.82947E-01,-2.400E-03
6.82987E-01,-2.000E-03
6.83027E-01,-2.000E-03
6.83067E-01,-2.000E-03
6.83107E-01,-1.600E-03
6.83147E-01,-2.000E-03
6.83187E-01,-1.600E-03
6.83227E-01,-2.400E-03
6.83267E-01,-2.800E-03
6.83307E-01,-2.000E-03
6.83347E-01,-2.000E-03
6.83387E-01,-1.600E-03
6.83427E-01,-2.000E-03
6.83467E-01,-2.000E-03
6.83507E-01,-2.000E-03
6.83547E-01,-2.000E-03
6.83587E-01,-2.400E-03
6.83627E-01,-2.000E-03
6.83667E-01,-2.000E-03
6.83707E-01,-2.000E-03
6.83747E-01,-2.000E-03
6.83787E-01,-2.000E-03
6.83827E-01,-2.400E-03
6.83867E-01,-1.600E-03
6.83907E-01,-2.400E-03
6.83947E-01,-2.400E-03
6.83987E-01,-2.400E-03
6.84027E-01,-2.400E-03
6.84067E-01,-1.600E-03
6.84107E-01,-2.400E-03
6.84147E-01,-2.000E-03
6.84187E-01,-2.000E-03
6.84227E-01,-2.000E-03
6.84268E-01,-2.000E-03
6.84308E-01,-2.400E-03
6.84348E-01,-2.400E-03
6.84388E-01,-2.400E-03
6.84428E-01,-2.800E-03
6.84468E-01,-2.400E-03
6.84508E-01,-2.000E-03
6.84548E-01,-2.000E-03
6.84588E-01,-2.400E-03
6.84628E-01,-2.800E-03
6.84668E-01,-2.400E-03
6.84708E-01,-1.600E-03
6.84748E-01,-1.600E-03
6.84788E-01,-2.400E-03
6.84828E-01,-1.600E-03
6.84868E-01,-2.800E-03
6.84908E-01,-2.000E-03
6.84948E-01,-1.600E-03
6.84988E-01,-1.600E-03
6.85028E-01,-2.400E-03
6.85068E-01,-1.600E-03
6.85108E-01,-1.600E-03
6.85148E-01,-1.200E-03
6.85188E-01,-2.800E-03
6.85228E-01,-1.600E-03
6.85268E-01,-1.600E-03
6.85308E-01,-1.600E-03
6.85348E-01,-2.000E-03
6.85388E-01,-2.400E-03
6.85428E-01,-1.600E-03
6.85468E-01,-2.000E-03
6.85508E-01,-2.000E-03
6.85548E-01,-1.600E-03
6.85588E-01,-2.000E-03
6.85628E-01,-1.600E-03
6.85668E-01,-1.200E-03
6.85708E-01,-2.400E-03
6.85748E-01,-2.400E-03
6.85788E-01,-1.600E-03
6.85828E-01,-2.000E-03
6.85868E-01,-2.000E-03
6.85908E-01,-2.000E-03
6.85948E-01,-1.600E-03
6.85988E-01,-1.600E-03
6.86028E-01,-1.600E-03
6.86068E-01,-8.000E-04
6.86108E-01,-1.200E-03
6.86148E-01,-2.000E-03
6.86188E-01,-1.200E-03
6.86228E-01,-1.600E-03
6.86269E-01,-1.600E-03
6.86309E-01,-1.600E-03
6.86349E-01,-1.200E-03
6.86389E-01,-1.600E-03
6.86429E-01,-2.400E-03
6.86469E-01,-1.200E-03
6.86509E-01,-1.600E-03
6.86549E-01,-1.600E-03
6.86589E-01,-1.200E-03
6.86629E-01,-1.600E-03
6.86669E-01,-1.600E-03
6.86709E-01,-1.200E-03
6.86749E-01,-2.400E-03
6.86789E-01,-2.400E-03
6.86829E-01,-2.000E-03
6.86869E-01,-1.200E-03
6.86909E-01,-2.000E-03
6.86949E-01,-1.600E-03
6.86989E-01,-1.600E-03
6.87029E-01,-1.200E-03
6.87069E-01,-1.600E-03
6.87109E-01,-8.000E-04
6.87149E-01,-1.600E-03
6.87189E-01,-1.200E-03
6.87229E-01,-1.200E-03
6.87269E-01,-1.200E-03
6.87309E-01,-1.600E-03
6.87349E-01,-8.000E-04
6.87389E-01,-1.200E-03
6.87429E-01,-1.600E-03
6.87469E-01,-1.200E-03
6.87509E-01,-1.200E-03
6.87549E-01,-1.200E-03
6.87589E-01,-2.400E-03
6.87629E-01,-1.200E-03
6.87669E-01,-1.600E-03
6.87709E-01,-2.000E-03
6.87749E-01,-1.200E-03
6.87789E-01,-8.000E-04
6.87829E-01,-1.600E-03
6.87869E-01,-1.200E-03
6.87909E-01,-1.600E-03
6.87949E-01,-1.600E-03
6.87989E-01,-1.200E-03
6.88029E-01,-1.600E-03
6.88069E-01,-1.600E-03
6.88109E-01,-1.200E-03
6.88149E-01,-1.200E-03
6.88189E-01,-2.000E-03
6.88229E-01,-2.000E-03
6.88270E-01,-2.000E-03
6.88310E-01,-1.200E-03
6.88350E-01,-1.200E-03
6.88390E-01,-1.200E-03
6.88430E-01,-1.600E-03
6.88470E-01,-8.000E-04
6.88510E-01,-1.600E-03
6.88550E-01,-1.600E-03
6.88590E-01,-1.600E-03
6.88630E-01,-1.600E-03
6.88670E-01,-2.000E-03
6.88710E-01,-1.600E-03
6.88750E-01,-1.200E-03
6.88790E-01,-1.200E-03
6.88830E-01,-8.000E-04
6.88870E-01,-1.200E-03
6.88910E-01,-2.000E-03
6.88950E-01,-2.000E-03
6.88990E-01,-1.600E-03
6.89030E-01,-1.600E-03
6.89070E-01,-1.600E-03
6.89110E-01,-2.000E-03
6.89150E-01,-2.000E-03
6.89190E-01,-1.600E-03
6.89230E-01,-1.200E-03
6.89270E-01,-1.200E-03
6.89310E-01,-1.200E-03
6.89350E-01,-1.600E-03
6.89390E-01,-1.200E-03
6.89430E-01,-1.200E-03
6.89470E-01,-1.200E-03
6.89510E-01,-1.200E-03
6.89550E-01,-2.000E-03
6.89590E-01,-1.200E-03
6.89630E-01,-1.200E-03
6.89670E-01,-1.200E-03
6.89710E-01,-8.000E-04
6.89750E-01,-1.600E-03
6.89790E-01,-1.600E-03
6.89830E-01,-2.000E-03
6.89870E-01,-1.200E-03
6.89910E-01,-1.200E-03
6.89950E-01,-2.000E-03
6.89990E-01,-8.000E-04
6.90030E-01,-2.000E-03
6.90070E-01,-1.200E-03
6.90110E-01,-1.200E-03
6.90150E-01,-1.200E-03
6.90190E-01,-1.600E-03
6.90230E-01,-1.200E-03
6.90271E-01,-1.200E-03
6.90311E-01,-1.200E-03
6.90351E-01,-1.600E-03
6.90391E-01,-1.200E-03
6.90431E-01,-1.600E-03
6.90471E-01,-1.200E-03
6.90511E-01,-1.600E-03
6.90551E-01,-1.200E-03
6.90591E-01,-2.400E-03
6.90631E-01,-2.400E-03
6.90671E-01,-1.600E-03
6.90711E-01,-1.600E-03
6.90751E-01,-2.000E-03
6.90791E-01,-2.000E-03
6.90831E-01,-1.600E-03
6.90871E-01,-2.000E-03
6.90911E-01,-1.600E-03
6.90951E-01,-1.200E-03
6.90991E-01,-2.000E-03
6.91031E-01,-1.600E-03
6.91071E-01,-2.000E-03
6.91111E-01,-1.200E-03
6.91151E-01,-2.000E-03
6.91191E-01,-1.600E-03
6.91231E-01,-2.000E-03
6.91271E-01,-2.400E-03
6.91311E-01,-2.400E-03
6.91351E-01,-2.400E-03
6.91391E-01,-1.600E-03
6.91431E-01,-1.600E-03
6.91471E-01,-2.400E-03
6.91511E-01,-2.400E-03
6.91551E-01,-2.000E-03
6.91591E-01,-2.400E-03
6.91631E-01,-2.400E-03
6.91671E-01,-2.000E-03
6.91711E-01,-2.400E-03
6.91751E-01,-2.000E-03
6.91791E-01,-2.400E-03
6.91831E-01,-2.000E-03
6.91871E-01,-2.000E-03
6.91911E-01,-2.800E-03
6.91951E-01,-2.400E-03
6.91991E-01,-2.400E-03
6.92031E-01,-2.400E-03
6.92071E-01,-2.000E-03
6.92111E-01,-1.600E-03
6.92151E-01,-2.400E-03
6.92191E-01,-2.400E-03
6.92231E-01,-2.400E-03
6.92272E-01,-2.800E-03
6.92312E-01,-2.400E-03
6.92352E-01,-2.800E-03
6.92392E-01,-2.800E-03
6.92432E-01,-2.800E-03
6.92472E-01,-3.200E-03
6.92512E-01,-2.800E-03
6.92552E-01,-2.400E-03
6.92592E-01,-2.000E-03
6.92632E-01,-2.800E-03
6.92672E-01,-2.800E-03
6.92712E-01,-3.600E-03
6.92752E-01,-2.400E-03
6.92792E-01,-2.800E-03
6.92832E-01,-3.200E-03
6.92872E-01,-2.400E-03
6.92912E-01,-2.400E-03
6.92952E-01,-2.800E-03
6.92992E-01,-2.400E-03
6.93032E-01,-2.800E-03
6.93072E-01,-3.600E-03
6.93112E-01,-2.800E-03
6.93152E-01,-3.200E-03
6.93192E-01,-3.200E-03
6.93232E-01,-3.200E-03
6.93272E-01,-3.200E-03
6.93312E-01,-3.200E-03
6.93352E-01,-3.600E-03
6.93392E-01,-3.200E-03
6.93432E-01,-4.000E-03
6.93472E-01,-3.600E-03
6.93512E-01,-4.000E-03
6.93552E-01,-4.000E-03
6.93592E-01,-3.600E-03
6.93632E-01,-4.000E-03
6.93672E-01,-4.400E-03
6.93712E-01,-4.800E-03
6.93752E-01,-4.800E-03
6.93792E-01,-4.400E-03
6.93832E-01,-4.800E-03
6.93872E-01,-4.800E-03
6.93912E-01,-4.400E-03
6.93952E-01,-4.800E-03
6.93992E-01,-4.800E-03
6.94032E-01,-4.800E-03
6.94072E-01,-5.200E-03
6.94112E-01,-4.800E-03
6.94152E-01,-5.600E-03
6.94192E-01,-6.000E-03
6.94232E-01,-5.600E-03
6.94273E-01,-5.200E-03
6.94313E-01,-6.000E-03
6.94353E-01,-6.000E-03
6.94393E-01,-5.200E-03
6.94433E-01,-6.000E-03
6.94473E-01,-6.400E-03
6.94513E-01,-6.000E-03
6.94553E-01,-6.400E-03
6.94593E-01,-7.200E-03
6.94633E-01,-6.400E-03
6.94673E-01,-6.400E-03
6.94713E-01,-6.400E-03
6.94753E-01,-6.800E-03
6.94793E-01,-7.600E-03
6.94833E-01,-7.200E-03
6.94873E-01,-7.600E-03
6.94913E-01,-7.200E-03
6.94953E-01,-7.600E-03
6.94993E-01,-8.400E-03
6.95033E-01,-8.000E-03
6.95073E-01,-9.600E-03
6.95113E-01,-8.400E-03
6.95153E-01,-8.400E-03
6.95193E-01,-9.600E-03
6.95233E-01,-9.600E-03
6.95273E-01,-9.600E-03
6.95313E-01,-9.600E-03
6.95353E-01,-9.600E-03
6.95393E-01,-1.000E-02
6.95433E-01,-1.000E-02
6.95473E-01,-9.600E-03
6.95513E-01,-1.080E-02
6.95553E-01,-1.120E-02
6.95593E-01,-1.080E-02
6.95633E-01,-1.120E-02
6.95673E-01,-1.160E-02
6.95713E-01,-1.200E-02
6.95753E-01,-1.160E-02
6.95793E-01,-1.240E-02
6.95833E-01,-1.240E-02
6.95873E-01,-1.240E-02
6.95913E-01,-1.360E-02
6.95953E-01,-1.360E-02
6.95993E-01,-1.400E-02
6.96033E-01,-1.320E-02
6.96073E-01,-1.440E-02
6.96113E-01,-1.480E-02
6.96153E-01,-1.400E-02
6.96193E-01,-1.520E-02
6.96233E-01,-1.480E-02
6.96274E-01,-1.520E-02
6.96314E-01,-1.560E-02
6.96354E-01,-1.680E-02
6.96394E-01,-1.680E-02
6.96434E-01,-1.680E-02
6.96474E-01,-1.800E-02
6.96514E-01,-1.760E-02
6.96554E-01,-1.840E-02
6.96594E-01,-1.880E-02
6.96634E-01,-1.920E-02
6.96674E-01,-1.880E-02
6.96714E-01,-1.880E-02
6.96754E-01,-2.000E-02
6.96794E-01,-1.960E-02
6.96834E-01,-2.040E-02
6.96874E-01,-2.040E-02
6.96914E-01,-2.120E-02
6.96954E-01,-2.240E-02
6.96994E-01,-2.200E-02
6.97034E-01,-2.160E-02
6.97074E-01,-2.280E-02
6.97114E-01,-2.360E-02
6.97154E-01,-2.320E-02
6.97194E-01,-2.400E-02
6.97234E-01,-2.440E-02
6.97274E-01,-2.440E-02
6.97314E-01,-2.560E-02
6.97354E-01,-2.560E-02
6.97394E-01,-2.600E-02
6.97434E-01,-2.600E-02
6.97474E-01,-2.720E-02
6.97514E-01,-2.720E-02
6.97554E-01,-2.800E-02
6.97594E-01,-2.800E-02
6.97634E-01,-2.880E-02
6.97674E-01,-2.920E-02
6.97714E-01,-2.960E-02
6.97754E-01,-2.960E-02
6.97794E-01,-3.040E-02
6.97834E-01,-3.080E-02
6.97874E-01,-3.160E-02
6.97914E-01,-3.200E-02
6.97954E-01,-3.200E-02
6.97994E-01,-3.320E-02
6.98034E-01,-3.360E-02
6.98074E-01,-3.320E-02
6.98114E-01,-3.480E-02
6.98154E-01,-3.560E-02
6.98194E-01,-3.480E-02
6.98234E-01,-3.520E-02
6.98275E-01,-3.680E-02
6.98315E-01,-3.600E-02
6.98355E-01,-3.720E-02
6.98395E-01,-3.760E-02
6.98435E-01,-3.800E-02
6.98475E-01,-3.880E-02
6.98515E-01,-3.920E-02
6.98555E-01,-3.920E-02
6.98595E-01,-3.960E-02
6.98635E-01,-3.920E-02
6.98675E-01,-4.080E-02
6.98715E-01,-4.160E-02
6.98755E-01,-4.120E-02
6.98795E-01,-4.160E-02
6.98835E-01,-4.200E-02
6.98875E-01,-4.280E-02
6.98915E-01,-4.320E-02
6.98955E-01,-4.360E-02
6.98995E-01,-4.400E-02
6.99035E-01,-4.400E-02
