[s],CH1[V],CH2[V]
9.513929E-01,-1.200E-03,4.416E-01
9.513953E-01,-2.000E-03,4.032E-01
9.513953E-01,-8.000E-04,4.416E-01
9.513977E-01,-2.000E-03,4.032E-01
9.513977E-01,-1.200E-03,4.416E-01
9.514001E-01,-2.000E-03,4.032E-01
9.514001E-01,-8.000E-04,4.800E-01
9.514025E-01,-2.000E-03,4.032E-01
9.514025E-01,-1.200E-03,4.800E-01
9.514049E-01,-2.000E-03,4.032E-01
9.514049E-01,-8.000E-04,4.800E-01
9.514073E-01,-2.000E-03,4.032E-01
9.514073E-01,-1.200E-03,4.800E-01
9.514097E-01,-2.000E-03,4.032E-01
9.514097E-01,-1.200E-03,4.800E-01
9.514121E-01,-2.000E-03,4.032E-01
9.514121E-01,-4.000E-04,4.800E-01
9.514145E-01,-2.000E-03,4.032E-01
9.514145E-01,-8.000E-04,4.416E-01
9.514169E-01,-2.000E-03,4.032E-01
9.514169E-01,-1.200E-03,4.800E-01
9.514193E-01,-2.000E-03,4.032E-01
9.514193E-01,-1.200E-03,4.800E-01
9.514217E-01,-2.000E-03,4.032E-01
9.514217E-01,-1.200E-03,4.800E-01
9.514241E-01,-2.000E-03,4.032E-01
9.514241E-01,-1.200E-03,4.800E-01
9.514265E-01,-2.400E-03,4.032E-01
9.514265E-01,-1.200E-03,4.800E-01
9.514289E-01,-2.400E-03,4.032E-01
9.514289E-01,-1.200E-03,4.800E-01
9.514313E-01,-2.000E-03,4.032E-01
9.514313E-01,-8.000E-04,4.800E-01
9.514337E-01,-2.000E-03,4.032E-01
9.514337E-01,-1.200E-03,4.800E-01
9.514361E-01,-2.000E-03,4.032E-01
9.514361E-01,-8.000E-04,4.800E-01
9.514385E-01,-2.000E-03,4.032E-01
9.514385E-01,-1.200E-03,4.800E-01
9.514409E-01,-2.000E-03,4.032E-01
9.514409E-01,-1.200E-03,4.800E-01
9.514433E-01,-2.000E-03,4.032E-01
9.514433E-01,-1.200E-03,4.416E-01
9.514457E-01,-2.000E-03,4.032E-01
9.514457E-01,-1.200E-03,4.416E-01
9.514481E-01,-2.000E-03,4.032E-01
9.514481E-01,-1.200E-03,4.416E-01
9.514505E-01,-2.000E-03,4.032E-01
9.514505E-01,-8.000E-04,4.416E-01
9.514529E-01,-2.000E-03,4.032E-01
9.514529E-01,-1.200E-03,4.800E-01
9.514553E-01,-2.400E-03,4.032E-01
9.514553E-01,-8.000E-04,4.416E-01
9.514577E-01,-2.000E-03,4.032E-01
9.514577E-01,-1.200E-03,4.800E-01
9.514601E-01,-2.000E-03,4.032E-01
9.514601E-01,-8.000E-04,4.416E-01
9.514625E-01,-2.000E-03,4.032E-01
9.514625E-01,-1.200E-03,4.416E-01
9.514649E-01,-2.400E-03,4.032E-01
9.514649E-01,-1.200E-03,4.416E-01
9.514673E-01,-2.400E-03,4.032E-01
9.514673E-01,-1.200E-03,4.416E-01
9.514697E-01,-2.000E-03,4.032E-01
9.514697E-01,-8.000E-04,4.800E-01
9.514721E-01,-2.000E-03,4.032E-01
9.514721E-01,-8.000E-04,4.800E-01
9.514745E-01,-2.000E-03,4.032E-01
9.514745E-01,-1.200E-03,4.800E-01
9.514769E-01,-2.000E-03,4.032E-01
9.514769E-01,-1.200E-03,4.416E-01
9.514793E-01,-2.000E-03,4.032E-01
9.514793E-01,-1.200E-03,4.416E-01
9.514817E-01,-2.000E-03,4.032E-01
9.514817E-01,-1.200E-03,4.800E-01
9.514841E-01,-2.000E-03,4.032E-01
9.514841E-01,-8.000E-04,4.416E-01
9.514865E-01,-2.000E-03,3.648E-01
9.514865E-01,-1.200E-03,4.416E-01
9.514889E-01,-2.000E-03,4.032E-01
9.514889E-01,-1.200E-03,4.800E-01
9.514913E-01,-2.400E-03,4.032E-01
9.514913E-01,-8.000E-04,4.800E-01
9.514937E-01,-2.400E-03,4.032E-01
9.514937E-01,-8.000E-04,4.800E-01
9.514961E-01,-2.000E-03,4.032E-01
9.514961E-01,-1.200E-03,4.800E-01
9.514985E-01,-2.000E-03,4.032E-01
9.514985E-01,-1.200E-03,4.416E-01
9.515009E-01,-2.000E-03,4.032E-01
9.515009E-01,-8.000E-04,4.416E-01
9.515033E-01,-2.000E-03,4.032E-01
9.515033E-01,-1.200E-03,4.416E-01
9.515057E-01,-2.400E-03,4.032E-01
9.515057E-01,-1.200E-03,4.800E-01
9.515081E-01,-2.400E-03,4.032E-01
9.515081E-01,-1.200E-03,4.416E-01
9.515105E-01,-2.000E-03,4.032E-01
9.515105E-01,-1.200E-03,4.416E-01
9.515129E-01,-2.000E-03,4.032E-01
9.515129E-01,-1.200E-03,4.416E-01
9.515153E-01,-2.400E-03,4.416E-01
9.515153E-01,-1.200E-03,4.416E-01
9.515177E-01,-2.000E-03,3.648E-01
9.515177E-01,-1.200E-03,4.800E-01
9.515201E-01,-2.000E-03,4.032E-01
9.515201E-01,-8.000E-04,4.800E-01
9.515225E-01,-2.400E-03,4.032E-01
9.515225E-01,-1.200E-03,4.800E-01
9.515249E-01,-2.000E-03,4.032E-01
9.515249E-01,-1.200E-03,4.416E-01
9.515273E-01,-2.000E-03,4.032E-01
9.515273E-01,-8.000E-04,4.800E-01
9.515297E-01,-2.000E-03,3.648E-01
9.515297E-01,-1.200E-03,4.800E-01
9.515321E-01,-2.800E-03,4.032E-01
9.515321E-01,-1.200E-03,4.800E-01
9.515345E-01,-2.400E-03,4.032E-01
9.515345E-01,-8.000E-04,4.800E-01
9.515369E-01,-2.000E-03,4.032E-01
9.515369E-01,-1.600E-03,4.416E-01
9.515393E-01,-2.400E-03,4.032E-01
9.515393E-01,-1.600E-03,4.800E-01
9.515417E-01,-2.000E-03,4.032E-01
9.515417E-01,-1.200E-03,4.416E-01
9.515441E-01,-2.400E-03,4.032E-01
9.515441E-01,-8.000E-04,4.800E-01
9.515465E-01,-2.400E-03,4.032E-01
9.515465E-01,-1.200E-03,4.416E-01
9.515489E-01,-2.400E-03,4.032E-01
9.515489E-01,-1.200E-03,4.800E-01
9.515513E-01,-2.400E-03,4.032E-01
9.515513E-01,-1.200E-03,4.800E-01
9.515537E-01,-2.400E-03,4.032E-01
9.515537E-01,-1.200E-03,4.416E-01
9.515561E-01,-2.000E-03,4.032E-01
9.515561E-01,-1.200E-03,4.416E-01
9.515585E-01,-2.400E-03,4.032E-01
9.515585E-01,-1.200E-03,4.416E-01
9.515609E-01,-2.400E-03,4.032E-01
9.515609E-01,-1.200E-03,4.416E-01
9.515633E-01,-2.400E-03,4.416E-01
9.515633E-01,-1.200E-03,4.416E-01
9.515657E-01,-2.000E-03,4.032E-01
9.515657E-01,-1.200E-03,4.416E-01
9.515681E-01,-2.000E-03,4.032E-01
9.515681E-01,-1.200E-03,4.800E-01
9.515705E-01,-2.400E-03,4.032E-01
9.515705E-01,-1.200E-03,4.800E-01
9.515729E-01,-2.000E-03,4.032E-01
9.515729E-01,-1.200E-03,4.800E-01
9.515753E-01,-2.000E-03,3.648E-01
9.515753E-01,-1.200E-03,4.800E-01
9.515777E-01,-2.400E-03,3.648E-01
9.515777E-01,-1.200E-03,4.416E-01
9.515801E-01,-2.400E-03,4.032E-01
9.515801E-01,-1.200E-03,4.416E-01
9.515825E-01,-2.400E-03,4.032E-01
9.515825E-01,-1.200E-03,4.416E-01
9.515849E-01,-2.000E-03,4.032E-01
9.515849E-01,-8.000E-04,4.800E-01
9.515873E-01,-2.000E-03,4.032E-01
9.515873E-01,-1.200E-03,4.800E-01
9.515897E-01,-2.000E-03,4.032E-01
9.515897E-01,-8.000E-04,4.800E-01
9.515921E-01,-2.000E-03,4.032E-01
9.515921E-01,-8.000E-04,4.800E-01
9.515945E-01,-2.400E-03,4.032E-01
9.515945E-01,-1.200E-03,4.416E-01
9.515969E-01,-2.400E-03,4.032E-01
9.515969E-01,-1.200E-03,4.800E-01
9.515993E-01,-2.000E-03,4.416E-01
9.515993E-01,-1.200E-03,4.416E-01
9.516017E-01,-2.400E-03,4.032E-01
9.516017E-01,-1.200E-03,4.416E-01
9.516041E-01,-2.400E-03,3.648E-01
9.516041E-01,-1.600E-03,4.800E-01
9.516065E-01,-2.000E-03,3.648E-01
9.516065E-01,-1.600E-03,4.800E-01
9.516089E-01,-2.000E-03,4.032E-01
9.516089E-01,-1.600E-03,4.800E-01
9.516113E-01,-2.400E-03,4.032E-01
9.516113E-01,-1.200E-03,4.416E-01
9.516137E-01,-2.400E-03,4.032E-01
9.516137E-01,-1.200E-03,4.800E-01
9.516161E-01,-2.000E-03,4.032E-01
9.516161E-01,-1.200E-03,4.416E-01
9.516185E-01,-2.400E-03,4.032E-01
9.516185E-01,-1.200E-03,4.416E-01
9.516209E-01,-2.400E-03,3.648E-01
9.516209E-01,-1.600E-03,4.800E-01
9.516233E-01,-2.400E-03,4.032E-01
9.516233E-01,-1.200E-03,4.416E-01
9.516257E-01,-2.000E-03,4.032E-01
9.516257E-01,-1.200E-03,4.416E-01
9.516281E-01,-2.000E-03,4.032E-01
9.516281E-01,-8.000E-04,4.416E-01
9.516305E-01,-2.000E-03,4.032E-01
9.516305E-01,-8.000E-04,4.800E-01
9.516329E-01,-2.800E-03,4.032E-01
9.516329E-01,-1.600E-03,4.800E-01
9.516353E-01,-2.800E-03,4.032E-01
9.516353E-01,-1.600E-03,4.800E-01
9.516377E-01,-2.400E-03,4.032E-01
9.516377E-01,-1.200E-03,4.800E-01
9.516401E-01,-2.400E-03,4.032E-01
9.516401E-01,-1.200E-03,4.800E-01
9.516425E-01,-2.400E-03,4.032E-01
9.516425E-01,-1.200E-03,4.800E-01
9.516449E-01,-2.400E-03,4.032E-01
9.516449E-01,-1.200E-03,4.416E-01
9.516473E-01,-2.000E-03,4.032E-01
9.516473E-01,-1.200E-03,4.416E-01
9.516497E-01,-2.000E-03,4.032E-01
9.516497E-01,-4.000E-04,4.800E-01
9.516521E-01,-2.400E-03,4.032E-01
9.516521E-01,-1.200E-03,4.800E-01
9.516545E-01,-2.000E-03,4.032E-01
9.516545E-01,-1.200E-03,4.416E-01
9.516569E-01,-2.000E-03,4.032E-01
9.516569E-01,-8.000E-04,4.800E-01
9.516593E-01,-2.000E-03,4.032E-01
9.516593E-01,-8.000E-04,4.800E-01
9.516617E-01,-2.400E-03,4.032E-01
9.516617E-01,-1.200E-03,4.800E-01
9.516641E-01,-2.000E-03,4.032E-01
9.516641E-01,-1.200E-03,4.416E-01
9.516665E-01,-2.000E-03,4.032E-01
9.516665E-01,-1.200E-03,4.416E-01
9.516689E-01,-2.000E-03,4.032E-01
9.516689E-01,-1.200E-03,4.416E-01
9.516713E-01,-2.400E-03,4.032E-01
9.516713E-01,-8.000E-04,4.416E-01
9.516737E-01,-2.000E-03,4.032E-01
9.516737E-01,-1.200E-03,4.416E-01
9.516761E-01,-2.400E-03,4.032E-01
9.516761E-01,-8.000E-04,4.416E-01
9.516785E-01,-2.000E-03,4.032E-01
9.516785E-01,-8.000E-04,4.800E-01
9.516809E-01,-2.400E-03,4.032E-01
9.516809E-01,-1.200E-03,4.800E-01
9.516833E-01,-2.400E-03,4.032E-01
9.516833E-01,-1.200E-03,4.800E-01
9.516857E-01,-2.000E-03,4.032E-01
9.516857E-01,-1.200E-03,4.800E-01
9.516881E-01,-2.400E-03,4.032E-01
9.516881E-01,-1.200E-03,4.416E-01
9.516905E-01,-2.400E-03,4.032E-01
9.516905E-01,-8.000E-04,4.800E-01
9.516929E-01,-2.400E-03,4.416E-01
9.516929E-01,-1.200E-03,4.800E-01
9.516953E-01,-2.400E-03,4.032E-01
9.516953E-01,-1.200E-03,4.800E-01
9.516977E-01,-2.000E-03,4.032E-01
9.516977E-01,-1.200E-03,4.800E-01
9.517001E-01,-2.400E-03,4.032E-01
9.517001E-01,-1.200E-03,4.800E-01
9.517025E-01,-2.400E-03,4.032E-01
9.517025E-01,-1.200E-03,4.800E-01
9.517049E-01,-2.000E-03,4.032E-01
9.517049E-01,-1.200E-03,4.416E-01
9.517073E-01,-2.400E-03,4.032E-01
9.517073E-01,-8.000E-04,4.416E-01
9.517097E-01,-2.400E-03,4.032E-01
9.517097E-01,-1.200E-03,4.800E-01
9.517121E-01,-2.400E-03,4.032E-01
9.517121E-01,-8.000E-04,4.416E-01
9.517145E-01,-2.000E-03,4.032E-01
9.517145E-01,-8.000E-04,4.416E-01
9.517169E-01,-2.400E-03,4.032E-01
9.517169E-01,-1.200E-03,4.416E-01
9.517193E-01,-2.400E-03,4.032E-01
9.517193E-01,-1.200E-03,4.416E-01
9.517217E-01,-2.000E-03,4.032E-01
9.517217E-01,-1.200E-03,4.416E-01
9.517241E-01,-2.000E-03,4.032E-01
9.517241E-01,-8.000E-04,4.416E-01
9.517265E-01,-2.000E-03,3.648E-01
9.517265E-01,-1.200E-03,4.416E-01
9.517289E-01,-2.000E-03,3.648E-01
9.517289E-01,-8.000E-04,4.800E-01
9.517313E-01,-2.400E-03,4.032E-01
9.517313E-01,-8.000E-04,4.416E-01
9.517337E-01,-2.000E-03,4.032E-01
9.517337E-01,-8.000E-04,4.800E-01
9.517361E-01,-2.400E-03,4.032E-01
9.517361E-01,-1.200E-03,4.800E-01
9.517385E-01,-2.400E-03,4.032E-01
9.517385E-01,-1.200E-03,4.800E-01
9.517409E-01,-2.400E-03,4.032E-01
9.517409E-01,-1.200E-03,4.800E-01
9.517433E-01,-2.400E-03,4.032E-01
9.517433E-01,-8.000E-04,4.800E-01
9.517457E-01,-2.000E-03,4.032E-01
9.517457E-01,-1.200E-03,4.800E-01
9.517481E-01,-2.000E-03,4.032E-01
9.517481E-01,-1.200E-03,4.416E-01
9.517505E-01,-2.400E-03,4.032E-01
9.517505E-01,-1.200E-03,4.416E-01
9.517529E-01,-2.800E-03,4.032E-01
9.517529E-01,-1.200E-03,4.800E-01
9.517553E-01,-2.000E-03,4.032E-01
9.517553E-01,-1.200E-03,4.800E-01
9.517577E-01,-2.000E-03,4.032E-01
9.517577E-01,-1.200E-03,4.800E-01
9.517601E-01,-2.000E-03,4.032E-01
9.517601E-01,-1.200E-03,4.800E-01
9.517625E-01,-2.400E-03,4.032E-01
9.517625E-01,-1.200E-03,4.800E-01
9.517649E-01,-2.400E-03,4.032E-01
9.517649E-01,-1.200E-03,4.800E-01
9.517673E-01,-2.400E-03,4.032E-01
9.517673E-01,-1.200E-03,4.800E-01
9.517697E-01,-2.000E-03,4.032E-01
9.517697E-01,-1.200E-03,4.416E-01
9.517721E-01,-2.000E-03,4.032E-01
9.517721E-01,-1.200E-03,4.416E-01
9.517745E-01,-2.400E-03,4.032E-01
9.517745E-01,-1.600E-03,4.800E-01
