[s],CH1[V],CH2[V]
2.92737E-01,3.200E-03,7.800E-01
2.92741E-01,2.400E-03,8.200E-01
2.92745E-01,4.000E-03,7.800E-01
2.92749E-01,2.400E-03,7.800E-01
2.92753E-01,2.400E-03,7.400E-01
2.92757E-01,2.400E-03,7.400E-01
2.92761E-01,2.400E-03,7.800E-01
2.92765E-01,1.600E-03,7.600E-01
2.92769E-01,4.000E-03,7.400E-01
2.92773E-01,4.000E-03,8.000E-01
2.92777E-01,4.000E-03,7.800E-01
2.92781E-01,3.200E-03,7.800E-01
2.92785E-01,3.200E-03,7.600E-01
2.92789E-01,4.000E-03,7.400E-01
2.92793E-01,2.400E-03,7.600E-01
2.92797E-01,2.400E-03,7.600E-01
2.92801E-01,3.200E-03,7.800E-01
2.92805E-01,2.400E-03,7.400E-01
2.92810E-01,2.400E-03,7.800E-01
2.92814E-01,3.200E-03,7.600E-01
2.92818E-01,1.600E-03,7.400E-01
2.92822E-01,2.400E-03,8.000E-01
2.92826E-01,3.200E-03,7.800E-01
2.92830E-01,2.400E-03,7.800E-01
2.92834E-01,1.600E-03,7.800E-01
2.92838E-01,3.200E-03,7.800E-01
2.92842E-01,4.000E-03,7.800E-01
2.92846E-01,2.400E-03,8.200E-01
2.92850E-01,4.000E-03,7.600E-01
2.92854E-01,3.200E-03,7.600E-01
2.92858E-01,2.400E-03,7.600E-01
2.92862E-01,2.400E-03,7.800E-01
2.92866E-01,2.400E-03,7.800E-01
2.92870E-01,4.000E-03,7.600E-01
2.92874E-01,3.200E-03,7.800E-01
2.92878E-01,2.400E-03,8.000E-01
2.92882E-01,2.400E-03,7.600E-01
2.92886E-01,4.000E-03,7.800E-01
2.92890E-01,2.400E-03,7.600E-01
2.92894E-01,2.400E-03,7.800E-01
2.92898E-01,3.200E-03,7.800E-01
2.92902E-01,4.000E-03,7.800E-01
2.92906E-01,2.400E-03,7.600E-01
2.92910E-01,2.400E-03,7.800E-01
2.92914E-01,4.000E-03,7.800E-01
2.92918E-01,3.200E-03,7.600E-01
2.92922E-01,2.400E-03,8.000E-01
2.92926E-01,2.400E-03,7.600E-01
2.92930E-01,2.400E-03,7.400E-01
2.92934E-01,3.200E-03,7.600E-01
2.92938E-01,4.000E-03,7.800E-01
2.92942E-01,3.200E-03,7.800E-01
2.92946E-01,3.200E-03,7.800E-01
2.92950E-01,3.200E-03,7.600E-01
2.92954E-01,2.400E-03,7.600E-01
2.92958E-01,2.400E-03,7.400E-01
2.92962E-01,3.200E-03,8.000E-01
2.92966E-01,2.400E-03,7.400E-01
2.92970E-01,2.400E-03,7.800E-01
2.92974E-01,3.200E-03,8.000E-01
2.92978E-01,4.000E-03,7.400E-01
2.92982E-01,2.400E-03,7.800E-01
2.92986E-01,4.000E-03,7.800E-01
2.92990E-01,3.200E-03,7.600E-01
2.92994E-01,2.400E-03,7.800E-01
2.92998E-01,2.400E-03,7.800E-01
