[s],CH1[V],CH2[V]
4.3042E-01,2.000E-03,6.400E-01
4.3052E-01,1.200E-03,6.200E-01
4.3062E-01,1.200E-03,6.400E-01
4.3072E-01,4.000E-04,6.200E-01
4.3082E-01,-4.000E-04,6.200E-01
4.3092E-01,1.200E-03,6.600E-01
4.3102E-01,1.200E-03,6.200E-01
4.3112E-01,4.000E-04,6.000E-01
4.3122E-01,4.000E-04,6.400E-01
4.3132E-01,2.000E-03,6.200E-01
4.3142E-01,2.000E-03,6.200E-01
4.3152E-01,1.200E-03,6.000E-01
4.3162E-01,4.000E-04,6.200E-01
4.3172E-01,1.200E-03,6.000E-01
4.3182E-01,2.000E-03,6.000E-01
4.3192E-01,1.200E-03,6.400E-01
4.3202E-01,1.200E-03,6.000E-01
4.3212E-01,1.200E-03,6.200E-01
4.3222E-01,1.200E-03,6.000E-01
4.3232E-01,1.200E-03,6.000E-01
4.3242E-01,1.200E-03,6.200E-01
4.3252E-01,4.000E-04,6.400E-01
4.3262E-01,4.000E-04,6.200E-01
4.3272E-01,2.800E-03,6.000E-01
4.3282E-01,-4.000E-04,6.000E-01
4.3292E-01,4.000E-04,6.000E-01
4.3302E-01,2.000E-03,5.800E-01
4.3312E-01,4.000E-04,6.200E-01
4.3322E-01,1.200E-03,5.800E-01
4.3332E-01,4.000E-04,6.000E-01
4.3342E-01,1.200E-03,6.200E-01
4.3352E-01,4.000E-04,6.200E-01
4.3362E-01,1.200E-03,6.200E-01
4.3372E-01,2.000E-03,6.000E-01
4.3382E-01,4.000E-04,6.200E-01
4.3392E-01,2.000E-03,6.400E-01
4.3402E-01,2.000E-03,6.000E-01
4.3412E-01,4.000E-04,6.200E-01
4.3422E-01,1.200E-03,6.000E-01
4.3432E-01,4.000E-04,6.200E-01
4.3442E-01,1.200E-03,6.200E-01
4.3452E-01,1.200E-03,6.000E-01
4.3462E-01,1.200E-03,6.200E-01
4.3472E-01,1.200E-03,6.000E-01
4.3482E-01,1.200E-03,6.000E-01
4.3492E-01,1.200E-03,5.800E-01
4.3502E-01,4.000E-04,6.200E-01
4.3512E-01,1.200E-03,5.800E-01
4.3522E-01,4.000E-04,5.800E-01
4.3532E-01,2.800E-03,6.000E-01
4.3542E-01,4.000E-04,6.000E-01
4.3552E-01,4.000E-04,5.800E-01
4.3562E-01,4.000E-04,6.000E-01
4.3572E-01,1.200E-03,6.000E-01
4.3582E-01,2.000E-03,6.000E-01
4.3592E-01,1.200E-03,6.000E-01
4.3602E-01,-4.000E-04,5.800E-01
4.3612E-01,2.000E-03,5.800E-01
4.3622E-01,1.200E-03,5.800E-01
4.3632E-01,1.200E-03,6.200E-01
4.3642E-01,-4.000E-04,5.800E-01
4.3652E-01,1.200E-03,5.600E-01
4.3662E-01,2.000E-03,6.000E-01
4.3672E-01,4.000E-04,6.200E-01
4.3682E-01,1.200E-03,5.800E-01
4.3692E-01,1.200E-03,6.000E-01
4.3702E-01,4.000E-04,6.200E-01
4.3712E-01,4.000E-04,6.000E-01
4.3722E-01,1.200E-03,6.000E-01
4.3732E-01,1.200E-03,6.200E-01
4.3742E-01,1.200E-03,5.800E-01
4.3752E-01,1.200E-03,5.800E-01
4.3762E-01,2.000E-03,5.800E-01
4.3772E-01,1.200E-03,6.400E-01
