[s],CH1[V],CH2[V]
1.05361E+00,-8.000E-04,-1.600E-01
1.05371E+00,-2.078E-17,-2.200E-01
1.05381E+00,-8.000E-04,-1.600E-01
1.05391E+00,-2.078E-17,-1.600E-01
1.05401E+00,8.000E-04,-1.600E-01
1.05411E+00,-2.078E-17,-1.800E-01
1.05421E+00,-8.000E-04,-1.800E-01
1.05431E+00,8.000E-04,-1.600E-01
1.05441E+00,8.000E-04,-2.000E-01
1.05451E+00,-2.078E-17,-1.800E-01
1.05461E+00,1.600E-03,-1.600E-01
1.05471E+00,8.000E-04,-1.800E-01
1.05481E+00,-2.078E-17,-1.600E-01
1.05491E+00,-8.000E-04,-1.400E-01
1.05501E+00,-2.078E-17,-1.800E-01
1.05511E+00,-2.078E-17,-1.600E-01
1.05521E+00,1.600E-03,-1.600E-01
1.05531E+00,8.000E-04,-1.800E-01
1.05541E+00,8.000E-04,-1.800E-01
1.05551E+00,-2.078E-17,-2.200E-01
1.05561E+00,-8.000E-04,-1.800E-01
1.05571E+00,8.000E-04,-1.800E-01
1.05581E+00,8.000E-04,-1.800E-01
1.05591E+00,-2.078E-17,-2.000E-01
1.05601E+00,8.000E-04,-1.800E-01
1.05611E+00,-2.078E-17,-1.800E-01
1.05621E+00,8.000E-04,-2.000E-01
1.05631E+00,-8.000E-04,-1.800E-01
1.05641E+00,-2.078E-17,-1.800E-01
1.05651E+00,8.000E-04,-1.600E-01
1.05661E+00,8.000E-04,-2.000E-01
1.05671E+00,-2.078E-17,-2.000E-01
1.05681E+00,-2.078E-17,-2.200E-01
1.05691E+00,-2.078E-17,-2.000E-01
1.05701E+00,-2.078E-17,-2.200E-01
1.05711E+00,8.000E-04,-1.800E-01
1.05721E+00,2.400E-03,-2.000E-01
1.05731E+00,8.000E-04,-1.800E-01
1.05741E+00,8.000E-04,-2.000E-01
1.05751E+00,8.000E-04,-1.800E-01
1.05761E+00,8.000E-04,-1.800E-01
1.05771E+00,-2.078E-17,-2.000E-01
1.05781E+00,8.000E-04,-1.600E-01
1.05791E+00,-2.078E-17,-2.000E-01
1.05801E+00,1.600E-03,-1.600E-01
1.05811E+00,8.000E-04,-1.800E-01
1.05821E+00,8.000E-04,-2.000E-01
1.05831E+00,-2.078E-17,-1.800E-01
1.05841E+00,8.000E-04,-2.000E-01
1.05851E+00,1.600E-03,-1.800E-01
1.05861E+00,-2.078E-17,-2.200E-01
1.05871E+00,8.000E-04,-2.200E-01
1.05881E+00,8.000E-04,-2.000E-01
1.05891E+00,8.000E-04,-1.600E-01
1.05901E+00,8.000E-04,-1.800E-01
1.05911E+00,-2.078E-17,-1.800E-01
1.05921E+00,1.600E-03,-2.000E-01
1.05931E+00,1.600E-03,-2.000E-01
1.05941E+00,-8.000E-04,-2.000E-01
1.05951E+00,8.000E-04,-2.200E-01
1.05961E+00,1.600E-03,-2.400E-01
1.05971E+00,-2.078E-17,-2.200E-01
1.05981E+00,8.000E-04,-2.200E-01
1.05991E+00,1.600E-03,-2.200E-01
1.06001E+00,-8.000E-04,-1.800E-01
1.06011E+00,-8.000E-04,-2.400E-01
1.06021E+00,8.000E-04,-2.000E-01
1.06031E+00,-2.078E-17,-2.200E-01
1.06041E+00,8.000E-04,-2.000E-01
1.06051E+00,8.000E-04,-1.800E-01
1.06061E+00,-8.000E-04,-2.000E-01
1.06071E+00,8.000E-04,-2.200E-01
1.06081E+00,-8.000E-04,-2.200E-01
1.06091E+00,-2.078E-17,-2.200E-01
1.06101E+00,1.600E-03,-2.000E-01
1.06111E+00,-2.078E-17,-2.000E-01
1.06121E+00,-2.078E-17,-2.200E-01
1.06131E+00,8.000E-04,-2.000E-01
