[s],CH1[V],CH2[V]
-3.4279E-01,3.600E-03,-6.300E-01
-3.4269E-01,5.200E-03,-6.700E-01
-3.4259E-01,3.600E-03,-6.700E-01
-3.4249E-01,4.400E-03,-6.500E-01
-3.4239E-01,3.600E-03,-6.300E-01
-3.4229E-01,3.600E-03,-6.500E-01
-3.4219E-01,4.400E-03,-6.700E-01
-3.4209E-01,5.200E-03,-6.700E-01
-3.4199E-01,3.600E-03,-6.500E-01
-3.4189E-01,4.400E-03,-6.300E-01
-3.4179E-01,3.600E-03,-6.300E-01
-3.4169E-01,4.400E-03,-6.700E-01
-3.4159E-01,4.400E-03,-6.300E-01
-3.4149E-01,4.400E-03,-6.700E-01
-3.4139E-01,3.600E-03,-6.500E-01
-3.4129E-01,5.200E-03,-6.500E-01
-3.4119E-01,5.200E-03,-6.900E-01
-3.4109E-01,4.400E-03,-6.300E-01
-3.4099E-01,3.600E-03,-6.700E-01
-3.4089E-01,3.600E-03,-6.500E-01
-3.4079E-01,3.600E-03,-6.500E-01
-3.4069E-01,4.400E-03,-6.700E-01
-3.4059E-01,3.600E-03,-6.500E-01
-3.4049E-01,5.200E-03,-6.500E-01
-3.4039E-01,3.600E-03,-6.500E-01
-3.4029E-01,3.600E-03,-6.700E-01
-3.4019E-01,2.800E-03,-6.900E-01
-3.4009E-01,3.600E-03,-6.500E-01
-3.3999E-01,3.600E-03,-6.700E-01
-3.3989E-01,4.400E-03,-6.500E-01
-3.3979E-01,3.600E-03,-6.700E-01
-3.3969E-01,4.400E-03,-6.500E-01
-3.3959E-01,2.000E-03,-6.500E-01
-3.3949E-01,4.400E-03,-6.500E-01
-3.3939E-01,4.400E-03,-6.500E-01
-3.3929E-01,5.200E-03,-6.500E-01
-3.3919E-01,3.600E-03,-6.300E-01
-3.3909E-01,4.400E-03,-6.300E-01
-3.3899E-01,4.400E-03,-6.500E-01
-3.3889E-01,4.400E-03,-6.500E-01
-3.3879E-01,3.600E-03,-6.500E-01
-3.3869E-01,4.400E-03,-6.500E-01
-3.3859E-01,4.400E-03,-6.300E-01
-3.3849E-01,2.800E-03,-6.700E-01
-3.3839E-01,4.400E-03,-6.900E-01
-3.3829E-01,3.600E-03,-6.500E-01
-3.3819E-01,3.600E-03,-6.900E-01
-3.3809E-01,3.600E-03,-6.700E-01
-3.3799E-01,4.400E-03,-6.700E-01
-3.3789E-01,4.400E-03,-6.900E-01
-3.3779E-01,4.400E-03,-6.900E-01
-3.3769E-01,3.600E-03,-6.700E-01
-3.3759E-01,4.400E-03,-6.900E-01
-3.3749E-01,3.600E-03,-7.100E-01
-3.3739E-01,4.400E-03,-6.900E-01
-3.3729E-01,5.200E-03,-6.700E-01
-3.3719E-01,4.400E-03,-6.700E-01
-3.3709E-01,4.400E-03,-6.700E-01
-3.3699E-01,5.200E-03,-6.500E-01
-3.3689E-01,3.600E-03,-6.700E-01
-3.3679E-01,4.400E-03,-6.900E-01
-3.3669E-01,3.600E-03,-6.900E-01
-3.3659E-01,4.400E-03,-6.300E-01
-3.3649E-01,4.400E-03,-6.300E-01
-3.3639E-01,3.600E-03,-6.700E-01
-3.3629E-01,3.600E-03,-6.900E-01
-3.3619E-01,5.200E-03,-6.900E-01
-3.3609E-01,2.800E-03,-6.900E-01
-3.3599E-01,5.200E-03,-6.900E-01
-3.3589E-01,3.600E-03,-6.900E-01
-3.3579E-01,4.400E-03,-6.700E-01
-3.3569E-01,5.200E-03,-6.900E-01
-3.3559E-01,3.600E-03,-6.500E-01
-3.3549E-01,4.400E-03,-6.900E-01
-3.3539E-01,3.600E-03,-6.500E-01
-3.3529E-01,5.200E-03,-6.900E-01
-3.3519E-01,4.400E-03,-6.900E-01
-3.3509E-01,3.600E-03,-6.500E-01
-3.3499E-01,5.200E-03,-6.900E-01
-3.3489E-01,3.600E-03,-6.700E-01
-3.3479E-01,4.400E-03,-6.900E-01
-3.3469E-01,2.800E-03,-6.700E-01
-3.3459E-01,4.400E-03,-6.700E-01
-3.3449E-01,3.600E-03,-6.900E-01
-3.3439E-01,4.400E-03,-6.900E-01
-3.3429E-01,4.400E-03,-6.700E-01
-3.3419E-01,3.600E-03,-7.300E-01
-3.3409E-01,2.800E-03,-6.700E-01
-3.3399E-01,3.600E-03,-6.700E-01
-3.3389E-01,4.400E-03,-6.700E-01
-3.3379E-01,3.600E-03,-6.900E-01
-3.3369E-01,3.600E-03,-6.900E-01
-3.3359E-01,3.600E-03,-6.700E-01
-3.3349E-01,3.600E-03,-6.900E-01
-3.3339E-01,3.600E-03,-7.100E-01
-3.3329E-01,5.200E-03,-6.900E-01
-3.3319E-01,2.800E-03,-6.900E-01
-3.3309E-01,3.600E-03,-7.100E-01
-3.3299E-01,3.600E-03,-7.100E-01
-3.3289E-01,3.600E-03,-6.500E-01
-3.3279E-01,3.600E-03,-7.100E-01
-3.3269E-01,5.200E-03,-6.900E-01
-3.3259E-01,3.600E-03,-6.900E-01
-3.3249E-01,3.600E-03,-7.100E-01
-3.3239E-01,3.600E-03,-6.900E-01
-3.3229E-01,3.600E-03,-7.100E-01
-3.3219E-01,2.800E-03,-6.900E-01
-3.3209E-01,4.400E-03,-6.900E-01
-3.3199E-01,3.600E-03,-6.700E-01
-3.3189E-01,4.400E-03,-7.300E-01
-3.3179E-01,2.800E-03,-6.900E-01
-3.3169E-01,4.400E-03,-7.300E-01
-3.3159E-01,4.400E-03,-6.900E-01
-3.3149E-01,3.600E-03,-7.100E-01
-3.3139E-01,4.400E-03,-6.900E-01
-3.3129E-01,4.400E-03,-6.500E-01
-3.3119E-01,3.600E-03,-7.100E-01
-3.3109E-01,5.200E-03,-6.900E-01
-3.3099E-01,3.600E-03,-7.100E-01
-3.3089E-01,4.400E-03,-6.900E-01
-3.3079E-01,3.600E-03,-7.100E-01
-3.3069E-01,3.600E-03,-6.900E-01
-3.3059E-01,5.200E-03,-6.900E-01
-3.3049E-01,4.400E-03,-6.700E-01
-3.3039E-01,4.400E-03,-6.900E-01
-3.3029E-01,4.400E-03,-7.100E-01
-3.3019E-01,4.400E-03,-6.900E-01
-3.3009E-01,3.600E-03,-7.100E-01
-3.2999E-01,3.600E-03,-6.900E-01
-3.2989E-01,2.800E-03,-7.300E-01
-3.2979E-01,4.400E-03,-7.300E-01
-3.2969E-01,5.200E-03,-7.300E-01
-3.2959E-01,3.600E-03,-6.900E-01
-3.2949E-01,5.200E-03,-6.900E-01
-3.2939E-01,5.200E-03,-7.100E-01
-3.2929E-01,4.400E-03,-7.300E-01
-3.2919E-01,3.600E-03,-7.100E-01
