[s],CH1[V],CH2[V]
9.996127E-01,8.000E-04,9.408E-01
9.996127E-01,2.400E-03,9.792E-01
9.996151E-01,8.000E-04,9.024E-01
9.996151E-01,2.400E-03,9.792E-01
9.996175E-01,1.200E-03,9.408E-01
9.996175E-01,2.000E-03,9.792E-01
9.996199E-01,1.200E-03,9.408E-01
9.996199E-01,2.400E-03,9.792E-01
9.996223E-01,8.000E-04,9.408E-01
9.996223E-01,2.400E-03,9.792E-01
9.996247E-01,1.200E-03,9.024E-01
9.996247E-01,2.000E-03,9.792E-01
9.996271E-01,8.000E-04,9.408E-01
9.996271E-01,2.400E-03,1.018E+00
9.996295E-01,8.000E-04,9.408E-01
9.996295E-01,2.000E-03,9.792E-01
9.996319E-01,8.000E-04,9.024E-01
9.996319E-01,2.000E-03,9.792E-01
9.996343E-01,1.200E-03,9.024E-01
9.996343E-01,2.000E-03,9.792E-01
9.996367E-01,1.200E-03,9.408E-01
9.996367E-01,2.400E-03,9.792E-01
9.996391E-01,1.200E-03,9.408E-01
9.996391E-01,2.000E-03,9.792E-01
9.996415E-01,1.200E-03,9.408E-01
9.996415E-01,2.000E-03,9.792E-01
9.996439E-01,8.000E-04,9.408E-01
9.996439E-01,2.000E-03,1.018E+00
9.996463E-01,8.000E-04,9.408E-01
9.996463E-01,2.000E-03,1.018E+00
9.996487E-01,8.000E-04,9.408E-01
9.996487E-01,2.000E-03,1.018E+00
9.996511E-01,1.200E-03,9.408E-01
9.996511E-01,2.000E-03,1.018E+00
9.996535E-01,8.000E-04,9.408E-01
9.996535E-01,2.000E-03,1.018E+00
9.996559E-01,1.200E-03,9.408E-01
9.996559E-01,2.000E-03,9.792E-01
9.996583E-01,8.000E-04,9.024E-01
9.996583E-01,2.000E-03,9.792E-01
9.996607E-01,1.200E-03,9.408E-01
9.996607E-01,2.400E-03,9.792E-01
9.996631E-01,1.200E-03,9.408E-01
9.996631E-01,2.400E-03,9.792E-01
9.996655E-01,1.200E-03,9.408E-01
9.996655E-01,2.000E-03,1.018E+00
9.996679E-01,1.200E-03,9.408E-01
9.996679E-01,1.600E-03,1.018E+00
9.996703E-01,1.200E-03,9.408E-01
9.996703E-01,2.000E-03,1.018E+00
9.996727E-01,1.200E-03,9.408E-01
9.996727E-01,2.000E-03,1.018E+00
9.996751E-01,8.000E-04,9.408E-01
9.996751E-01,2.000E-03,9.792E-01
9.996775E-01,8.000E-04,9.408E-01
9.996775E-01,2.400E-03,9.792E-01
9.996799E-01,8.000E-04,9.408E-01
9.996799E-01,2.000E-03,9.792E-01
9.996823E-01,8.000E-04,9.408E-01
9.996823E-01,2.000E-03,1.018E+00
9.996847E-01,8.000E-04,9.408E-01
9.996847E-01,2.400E-03,9.792E-01
9.996871E-01,1.200E-03,9.408E-01
9.996871E-01,2.400E-03,9.792E-01
9.996895E-01,1.200E-03,9.408E-01
9.996895E-01,2.000E-03,9.792E-01
9.996919E-01,1.200E-03,9.408E-01
9.996919E-01,2.000E-03,9.792E-01
9.996943E-01,1.200E-03,9.408E-01
9.996943E-01,2.000E-03,1.018E+00
9.996967E-01,8.000E-04,9.408E-01
9.996967E-01,2.000E-03,9.792E-01
9.996991E-01,8.000E-04,9.408E-01
9.996991E-01,2.400E-03,9.792E-01
9.997015E-01,1.200E-03,9.408E-01
9.997015E-01,2.400E-03,9.792E-01
9.997039E-01,8.000E-04,9.408E-01
9.997039E-01,2.000E-03,1.018E+00
9.997063E-01,1.200E-03,9.408E-01
9.997063E-01,2.000E-03,9.792E-01
9.997087E-01,1.200E-03,9.408E-01
9.997087E-01,2.400E-03,9.792E-01
9.997111E-01,1.200E-03,9.024E-01
9.997111E-01,2.400E-03,9.792E-01
9.997135E-01,8.000E-04,9.408E-01
9.997135E-01,1.600E-03,1.018E+00
9.997159E-01,8.000E-04,9.408E-01
9.997159E-01,2.000E-03,1.018E+00
9.997183E-01,1.200E-03,9.024E-01
9.997183E-01,2.000E-03,9.792E-01
9.997207E-01,4.000E-04,9.408E-01
9.997207E-01,2.400E-03,1.018E+00
9.997231E-01,1.200E-03,9.024E-01
9.997231E-01,2.400E-03,9.792E-01
9.997255E-01,1.200E-03,9.024E-01
9.997255E-01,1.600E-03,1.018E+00
9.997279E-01,8.000E-04,9.408E-01
9.997279E-01,2.000E-03,9.792E-01
9.997303E-01,1.200E-03,9.408E-01
9.997303E-01,2.000E-03,9.792E-01
9.997327E-01,8.000E-04,9.408E-01
9.997327E-01,2.000E-03,9.792E-01
9.997351E-01,8.000E-04,9.408E-01
9.997351E-01,2.000E-03,9.792E-01
9.997375E-01,1.200E-03,9.408E-01
9.997375E-01,2.000E-03,9.792E-01
9.997399E-01,8.000E-04,9.408E-01
9.997399E-01,2.400E-03,9.792E-01
9.997423E-01,1.200E-03,9.408E-01
9.997423E-01,2.000E-03,9.792E-01
9.997447E-01,1.200E-03,9.408E-01
9.997447E-01,2.000E-03,9.792E-01
9.997471E-01,1.200E-03,9.408E-01
9.997471E-01,2.000E-03,9.792E-01
9.997495E-01,1.200E-03,9.408E-01
9.997495E-01,2.000E-03,1.018E+00
9.997519E-01,1.200E-03,9.024E-01
9.997519E-01,2.000E-03,1.018E+00
9.997543E-01,1.200E-03,9.024E-01
9.997543E-01,2.400E-03,1.018E+00
9.997567E-01,1.200E-03,9.024E-01
9.997567E-01,2.000E-03,9.792E-01
9.997591E-01,8.000E-04,9.408E-01
9.997591E-01,2.000E-03,9.792E-01
9.997615E-01,1.200E-03,9.408E-01
9.997615E-01,2.400E-03,1.018E+00
9.997639E-01,1.200E-03,9.408E-01
9.997639E-01,2.000E-03,9.792E-01
9.997663E-01,1.200E-03,9.408E-01
9.997663E-01,2.400E-03,9.792E-01
9.997687E-01,1.200E-03,9.408E-01
9.997687E-01,2.800E-03,9.792E-01
9.997711E-01,1.200E-03,9.024E-01
9.997711E-01,2.000E-03,9.792E-01
9.997735E-01,8.000E-04,9.024E-01
9.997735E-01,2.400E-03,9.792E-01
9.997759E-01,1.200E-03,9.408E-01
9.997759E-01,2.400E-03,1.018E+00
9.997783E-01,1.200E-03,9.408E-01
9.997783E-01,2.000E-03,9.792E-01
9.997807E-01,1.200E-03,9.408E-01
9.997807E-01,2.000E-03,9.792E-01
9.997831E-01,1.200E-03,9.408E-01
9.997831E-01,2.000E-03,9.792E-01
9.997855E-01,8.000E-04,9.024E-01
9.997855E-01,2.000E-03,9.792E-01
9.997879E-01,1.200E-03,9.408E-01
9.997879E-01,2.000E-03,1.018E+00
9.997903E-01,8.000E-04,9.408E-01
9.997903E-01,2.000E-03,9.792E-01
9.997927E-01,1.200E-03,9.408E-01
9.997927E-01,2.000E-03,1.018E+00
9.997951E-01,1.200E-03,9.024E-01
9.997951E-01,2.000E-03,9.792E-01
9.997975E-01,1.200E-03,9.408E-01
9.997975E-01,2.000E-03,9.792E-01
9.997999E-01,8.000E-04,9.408E-01
9.997999E-01,2.000E-03,9.792E-01
9.998023E-01,1.200E-03,9.408E-01
9.998023E-01,2.000E-03,9.792E-01
9.998047E-01,8.000E-04,9.024E-01
9.998047E-01,2.000E-03,1.018E+00
9.998071E-01,8.000E-04,9.024E-01
9.998071E-01,2.000E-03,9.792E-01
9.998095E-01,8.000E-04,9.408E-01
9.998095E-01,2.000E-03,1.018E+00
9.998119E-01,1.200E-03,9.408E-01
9.998119E-01,2.400E-03,1.018E+00
9.998143E-01,8.000E-04,9.408E-01
9.998143E-01,2.000E-03,9.792E-01
9.998167E-01,8.000E-04,9.408E-01
9.998167E-01,2.000E-03,9.792E-01
9.998191E-01,1.200E-03,9.408E-01
9.998191E-01,2.000E-03,9.792E-01
9.998215E-01,1.200E-03,9.408E-01
9.998215E-01,2.400E-03,9.792E-01
9.998239E-01,1.200E-03,9.408E-01
9.998239E-01,2.000E-03,9.792E-01
9.998263E-01,1.200E-03,9.408E-01
9.998263E-01,2.000E-03,1.018E+00
9.998287E-01,8.000E-04,9.408E-01
9.998287E-01,2.400E-03,1.018E+00
9.998311E-01,1.200E-03,9.408E-01
9.998311E-01,2.000E-03,1.018E+00
9.998335E-01,1.200E-03,9.024E-01
9.998335E-01,2.000E-03,9.792E-01
9.998359E-01,1.200E-03,9.408E-01
9.998359E-01,2.000E-03,9.792E-01
9.998383E-01,1.200E-03,9.408E-01
9.998383E-01,2.400E-03,9.792E-01
9.998407E-01,1.200E-03,9.408E-01
9.998407E-01,2.000E-03,1.018E+00
9.998431E-01,1.200E-03,9.408E-01
9.998431E-01,2.000E-03,1.018E+00
9.998455E-01,8.000E-04,9.408E-01
9.998455E-01,2.400E-03,1.018E+00
9.998479E-01,8.000E-04,9.408E-01
9.998479E-01,1.600E-03,1.018E+00
9.998503E-01,1.200E-03,9.408E-01
9.998503E-01,2.000E-03,9.792E-01
9.998527E-01,1.200E-03,9.408E-01
9.998527E-01,2.000E-03,9.792E-01
