[s],CH1[V],CH2[V]
3.08480E-01,8.000E-04,8.000E-02
3.08484E-01,1.600E-03,1.000E-01
3.08488E-01,8.000E-04,1.200E-01
3.08492E-01,1.600E-03,8.000E-02
3.08496E-01,1.600E-03,6.000E-02
3.08500E-01,1.205E-17,8.000E-02
3.08504E-01,1.600E-03,1.000E-01
3.08508E-01,1.600E-03,1.000E-01
3.08512E-01,1.600E-03,1.200E-01
3.08516E-01,8.000E-04,1.400E-01
3.08520E-01,2.400E-03,1.000E-01
3.08524E-01,2.400E-03,1.000E-01
3.08528E-01,8.000E-04,1.200E-01
3.08532E-01,2.400E-03,1.000E-01
3.08536E-01,1.600E-03,1.000E-01
3.08540E-01,2.400E-03,1.200E-01
3.08544E-01,8.000E-04,8.000E-02
3.08548E-01,2.400E-03,1.000E-01
3.08552E-01,8.000E-04,1.000E-01
3.08556E-01,1.600E-03,1.200E-01
3.08560E-01,8.000E-04,8.000E-02
3.08564E-01,1.600E-03,8.000E-02
3.08568E-01,1.600E-03,1.000E-01
3.08572E-01,2.400E-03,1.000E-01
3.08576E-01,2.400E-03,1.000E-01
3.08580E-01,2.400E-03,1.000E-01
3.08584E-01,8.000E-04,8.000E-02
3.08588E-01,8.000E-04,1.000E-01
3.08592E-01,-8.000E-04,1.000E-01
3.08596E-01,2.400E-03,8.000E-02
3.08600E-01,1.600E-03,8.000E-02
3.08604E-01,8.000E-04,1.200E-01
3.08608E-01,1.600E-03,1.400E-01
3.08612E-01,2.400E-03,1.000E-01
3.08616E-01,2.400E-03,1.200E-01
3.08620E-01,1.600E-03,1.000E-01
3.08624E-01,1.600E-03,1.000E-01
3.08628E-01,1.600E-03,1.000E-01
3.08632E-01,8.000E-04,1.000E-01
3.08636E-01,8.000E-04,1.200E-01
3.08640E-01,1.600E-03,1.200E-01
3.08644E-01,1.600E-03,1.000E-01
3.08648E-01,1.600E-03,8.000E-02
3.08652E-01,8.000E-04,1.000E-01
3.08656E-01,8.000E-04,1.200E-01
3.08660E-01,2.400E-03,1.000E-01
3.08664E-01,1.205E-17,8.000E-02
3.08668E-01,1.600E-03,1.400E-01
3.08672E-01,3.200E-03,8.000E-02
3.08676E-01,8.000E-04,1.000E-01
3.08680E-01,1.600E-03,1.000E-01
3.08684E-01,2.400E-03,8.000E-02
3.08688E-01,1.600E-03,1.000E-01
3.08692E-01,1.205E-17,1.200E-01
3.08696E-01,2.400E-03,6.000E-02
3.08700E-01,1.600E-03,1.200E-01
3.08704E-01,1.600E-03,1.000E-01
3.08708E-01,2.400E-03,1.200E-01
3.08712E-01,2.400E-03,8.000E-02
3.08716E-01,8.000E-04,1.000E-01
3.08720E-01,2.400E-03,1.000E-01
3.08724E-01,1.600E-03,1.000E-01
3.08728E-01,1.600E-03,1.000E-01
3.08732E-01,1.600E-03,8.000E-02
3.08736E-01,1.600E-03,8.000E-02
3.08740E-01,1.600E-03,8.000E-02
3.08744E-01,2.400E-03,1.000E-01
3.08748E-01,1.600E-03,1.000E-01
3.08752E-01,2.400E-03,1.000E-01
3.08756E-01,8.000E-04,1.200E-01
3.08760E-01,1.600E-03,1.000E-01
3.08764E-01,2.400E-03,1.000E-01
3.08768E-01,1.600E-03,1.000E-01
3.08772E-01,1.600E-03,8.000E-02
3.08776E-01,8.000E-04,8.000E-02
3.08780E-01,2.400E-03,1.000E-01
3.08784E-01,1.600E-03,1.200E-01
3.08788E-01,1.600E-03,8.000E-02
3.08792E-01,8.000E-04,1.000E-01
3.08796E-01,1.600E-03,1.000E-01
3.08800E-01,1.600E-03,1.000E-01
3.08804E-01,8.000E-04,1.000E-01
3.08808E-01,8.000E-04,1.000E-01
3.08812E-01,1.600E-03,1.000E-01
3.08816E-01,8.000E-04,1.000E-01
3.08820E-01,1.600E-03,1.000E-01
3.08824E-01,8.000E-04,1.200E-01
3.08828E-01,8.000E-04,1.000E-01
3.08832E-01,8.000E-04,1.000E-01
3.08836E-01,1.600E-03,1.000E-01
3.08840E-01,1.600E-03,1.200E-01
3.08844E-01,1.600E-03,1.000E-01
3.08848E-01,1.600E-03,1.000E-01
3.08852E-01,8.000E-04,8.000E-02
3.08856E-01,1.600E-03,6.000E-02
3.08860E-01,1.600E-03,1.000E-01
3.08864E-01,1.600E-03,1.200E-01
3.08868E-01,8.000E-04,1.000E-01
3.08872E-01,8.000E-04,8.000E-02
3.08876E-01,8.000E-04,1.400E-01
3.08880E-01,1.600E-03,1.000E-01
3.08884E-01,2.400E-03,1.400E-01
3.08888E-01,8.000E-04,1.000E-01
3.08892E-01,1.600E-03,6.000E-02
3.08896E-01,1.600E-03,8.000E-02
3.08900E-01,8.000E-04,8.000E-02
3.08904E-01,1.205E-17,1.000E-01
3.08908E-01,2.400E-03,1.200E-01
3.08912E-01,8.000E-04,6.000E-02
3.08916E-01,1.600E-03,1.200E-01
3.08920E-01,8.000E-04,1.200E-01
3.08924E-01,8.000E-04,8.000E-02
3.08928E-01,1.205E-17,1.000E-01
3.08932E-01,2.400E-03,1.000E-01
3.08936E-01,1.600E-03,1.200E-01
3.08940E-01,2.400E-03,1.000E-01
3.08944E-01,8.000E-04,1.200E-01
3.08948E-01,2.400E-03,8.000E-02
3.08952E-01,8.000E-04,1.000E-01
3.08956E-01,1.600E-03,8.000E-02
3.08960E-01,2.400E-03,1.200E-01
3.08964E-01,1.600E-03,1.000E-01
3.08968E-01,2.400E-03,1.200E-01
3.08972E-01,8.000E-04,1.000E-01
3.08976E-01,8.000E-04,1.200E-01
3.08980E-01,1.205E-17,8.000E-02
3.08984E-01,1.600E-03,1.000E-01
3.08988E-01,1.600E-03,1.000E-01
3.08992E-01,8.000E-04,1.000E-01
3.08996E-01,8.000E-04,1.000E-01
3.09000E-01,8.000E-04,1.000E-01
3.09004E-01,8.000E-04,1.000E-01
3.09008E-01,8.000E-04,6.000E-02
3.09012E-01,1.600E-03,1.000E-01
3.09016E-01,1.600E-03,1.000E-01
3.09020E-01,8.000E-04,1.000E-01
3.09024E-01,1.600E-03,1.000E-01
3.09028E-01,1.205E-17,8.000E-02
3.09032E-01,8.000E-04,1.000E-01
3.09036E-01,8.000E-04,8.000E-02
3.09040E-01,8.000E-04,8.000E-02
3.09044E-01,1.600E-03,8.000E-02
3.09048E-01,1.600E-03,8.000E-02
3.09052E-01,1.600E-03,6.000E-02
3.09056E-01,8.000E-04,8.000E-02
3.09060E-01,1.600E-03,8.000E-02
3.09064E-01,1.600E-03,8.000E-02
3.09068E-01,1.600E-03,1.000E-01
3.09072E-01,1.205E-17,8.000E-02
3.09076E-01,8.000E-04,1.000E-01
3.09080E-01,1.600E-03,1.200E-01
3.09084E-01,-8.000E-04,1.000E-01
3.09088E-01,8.000E-04,1.000E-01
3.09092E-01,1.205E-17,1.000E-01
3.09096E-01,1.600E-03,6.000E-02
3.09100E-01,8.000E-04,1.000E-01
3.09104E-01,8.000E-04,8.000E-02
3.09108E-01,1.600E-03,1.000E-01
3.09112E-01,8.000E-04,6.000E-02
3.09116E-01,1.205E-17,1.000E-01
3.09120E-01,1.205E-17,8.000E-02
3.09124E-01,8.000E-04,1.000E-01
3.09128E-01,1.205E-17,1.000E-01
3.09132E-01,1.600E-03,8.000E-02
3.09136E-01,2.400E-03,1.000E-01
3.09140E-01,1.205E-17,6.000E-02
3.09144E-01,1.600E-03,1.000E-01
3.09148E-01,8.000E-04,1.000E-01
3.09152E-01,8.000E-04,1.000E-01
3.09156E-01,8.000E-04,8.000E-02
3.09160E-01,8.000E-04,8.000E-02
3.09164E-01,1.600E-03,1.000E-01
3.09168E-01,8.000E-04,8.000E-02
3.09172E-01,1.205E-17,1.000E-01
3.09176E-01,8.000E-04,1.200E-01
3.09180E-01,8.000E-04,8.000E-02
3.09184E-01,1.600E-03,1.200E-01
3.09188E-01,1.600E-03,1.000E-01
3.09192E-01,8.000E-04,1.000E-01
3.09196E-01,1.600E-03,1.200E-01
3.09200E-01,8.000E-04,1.000E-01
3.09204E-01,8.000E-04,1.000E-01
3.09208E-01,8.000E-04,8.000E-02
3.09212E-01,8.000E-04,8.000E-02
3.09216E-01,1.600E-03,8.000E-02
3.09220E-01,8.000E-04,1.000E-01
3.09224E-01,8.000E-04,1.000E-01
3.09228E-01,1.205E-17,1.000E-01
3.09232E-01,1.205E-17,8.000E-02
3.09236E-01,8.000E-04,1.000E-01
3.09240E-01,1.205E-17,1.200E-01
3.09244E-01,8.000E-04,8.000E-02
3.09248E-01,1.600E-03,1.000E-01
3.09252E-01,8.000E-04,1.000E-01
3.09256E-01,1.600E-03,1.000E-01
3.09260E-01,1.600E-03,1.000E-01
3.09264E-01,1.600E-03,8.000E-02
3.09268E-01,1.600E-03,1.000E-01
3.09272E-01,8.000E-04,8.000E-02
3.09276E-01,1.600E-03,8.000E-02
3.09280E-01,1.600E-03,6.000E-02
3.09284E-01,8.000E-04,1.000E-01
3.09288E-01,1.600E-03,8.000E-02
3.09292E-01,1.600E-03,1.200E-01
3.09296E-01,8.000E-04,8.000E-02
3.09300E-01,8.000E-04,8.000E-02
3.09304E-01,8.000E-04,1.200E-01
3.09308E-01,8.000E-04,1.000E-01
3.09312E-01,1.205E-17,8.000E-02
3.09316E-01,8.000E-04,8.000E-02
3.09320E-01,1.600E-03,1.000E-01
3.09324E-01,1.600E-03,1.200E-01
3.09328E-01,3.200E-03,6.000E-02
3.09332E-01,8.000E-04,8.000E-02
3.09336E-01,8.000E-04,1.000E-01
3.09340E-01,8.000E-04,1.000E-01
3.09344E-01,8.000E-04,1.000E-01
3.09348E-01,8.000E-04,1.200E-01
3.09352E-01,8.000E-04,1.000E-01
3.09356E-01,1.600E-03,8.000E-02
3.09360E-01,8.000E-04,1.200E-01
3.09364E-01,1.600E-03,1.000E-01
3.09368E-01,8.000E-04,1.000E-01
3.09372E-01,8.000E-04,1.000E-01
3.09376E-01,8.000E-04,8.000E-02
3.09380E-01,8.000E-04,1.200E-01
3.09384E-01,1.205E-17,8.000E-02
3.09388E-01,1.600E-03,1.200E-01
3.09392E-01,8.000E-04,8.000E-02
3.09396E-01,1.600E-03,1.000E-01
3.09400E-01,2.400E-03,8.000E-02
3.09404E-01,1.600E-03,1.000E-01
3.09408E-01,1.600E-03,1.000E-01
3.09412E-01,8.000E-04,8.000E-02
3.09416E-01,1.600E-03,8.000E-02
3.09420E-01,8.000E-04,1.000E-01
3.09424E-01,8.000E-04,8.000E-02
3.09428E-01,8.000E-04,1.000E-01
3.09432E-01,1.205E-17,1.200E-01
3.09436E-01,1.205E-17,1.200E-01
3.09440E-01,1.205E-17,8.000E-02
3.09444E-01,-8.000E-04,1.000E-01
3.09448E-01,8.000E-04,1.200E-01
3.09452E-01,1.600E-03,8.000E-02
3.09456E-01,1.600E-03,8.000E-02
3.09460E-01,1.205E-17,1.000E-01
3.09464E-01,8.000E-04,8.000E-02
3.09468E-01,8.000E-04,1.000E-01
3.09472E-01,8.000E-04,1.000E-01
3.09476E-01,1.205E-17,1.000E-01
3.09480E-01,8.000E-04,1.000E-01
3.09484E-01,8.000E-04,1.000E-01
3.09488E-01,1.600E-03,1.000E-01
3.09492E-01,1.600E-03,8.000E-02
3.09496E-01,1.205E-17,1.400E-01
3.09500E-01,8.000E-04,1.000E-01
3.09504E-01,8.000E-04,1.200E-01
3.09508E-01,8.000E-04,1.200E-01
3.09512E-01,1.600E-03,8.000E-02
3.09516E-01,1.600E-03,8.000E-02
3.09520E-01,1.600E-03,8.000E-02
3.09524E-01,8.000E-04,1.000E-01
3.09528E-01,1.600E-03,1.200E-01
3.09532E-01,8.000E-04,8.000E-02
3.09536E-01,1.205E-17,8.000E-02
3.09540E-01,1.205E-17,1.000E-01
3.09544E-01,1.205E-17,8.000E-02
3.09548E-01,-8.000E-04,1.000E-01
3.09552E-01,8.000E-04,1.000E-01
3.09556E-01,8.000E-04,8.000E-02
3.09560E-01,8.000E-04,1.200E-01
3.09564E-01,1.205E-17,1.200E-01
3.09568E-01,1.205E-17,8.000E-02
3.09572E-01,1.600E-03,1.000E-01
3.09576E-01,8.000E-04,1.000E-01
3.09580E-01,8.000E-04,1.200E-01
3.09584E-01,8.000E-04,1.200E-01
3.09588E-01,-8.000E-04,1.000E-01
3.09592E-01,8.000E-04,8.000E-02
3.09596E-01,1.205E-17,8.000E-02
3.09600E-01,8.000E-04,1.200E-01
3.09604E-01,1.205E-17,8.000E-02
3.09608E-01,8.000E-04,1.000E-01
3.09612E-01,8.000E-04,1.200E-01
3.09616E-01,1.205E-17,8.000E-02
3.09620E-01,8.000E-04,8.000E-02
3.09624E-01,1.600E-03,1.200E-01
3.09628E-01,8.000E-04,1.200E-01
3.09632E-01,1.205E-17,1.000E-01
3.09636E-01,1.205E-17,1.000E-01
3.09640E-01,1.205E-17,1.400E-01
3.09644E-01,1.205E-17,1.000E-01
3.09648E-01,1.600E-03,8.000E-02
3.09652E-01,1.600E-03,1.000E-01
3.09656E-01,1.205E-17,1.000E-01
3.09660E-01,8.000E-04,1.200E-01
3.09664E-01,1.205E-17,8.000E-02
3.09668E-01,-8.000E-04,1.000E-01
3.09672E-01,-8.000E-04,8.000E-02
3.09676E-01,8.000E-04,1.200E-01
3.09680E-01,8.000E-04,8.000E-02
3.09684E-01,1.600E-03,1.200E-01
3.09688E-01,8.000E-04,1.000E-01
3.09692E-01,1.205E-17,1.200E-01
3.09696E-01,1.205E-17,1.000E-01
3.09700E-01,1.205E-17,8.000E-02
3.09704E-01,8.000E-04,1.000E-01
3.09708E-01,1.205E-17,8.000E-02
3.09712E-01,1.205E-17,8.000E-02
3.09716E-01,8.000E-04,1.000E-01
3.09720E-01,8.000E-04,8.000E-02
3.09724E-01,-1.600E-03,1.000E-01
3.09728E-01,8.000E-04,1.000E-01
3.09732E-01,8.000E-04,6.000E-02
3.09736E-01,8.000E-04,8.000E-02
3.09740E-01,1.205E-17,8.000E-02
3.09744E-01,-8.000E-04,1.200E-01
3.09748E-01,1.205E-17,1.000E-01
3.09752E-01,1.205E-17,4.000E-02
3.09756E-01,-8.000E-04,1.000E-01
3.09760E-01,8.000E-04,6.000E-02
3.09764E-01,1.600E-03,1.000E-01
3.09768E-01,-1.600E-03,8.000E-02
3.09772E-01,8.000E-04,8.000E-02
3.09776E-01,1.205E-17,8.000E-02
3.09780E-01,1.205E-17,1.000E-01
3.09784E-01,8.000E-04,1.000E-01
3.09788E-01,8.000E-04,1.000E-01
3.09792E-01,1.205E-17,8.000E-02
3.09796E-01,1.205E-17,1.000E-01
3.09800E-01,1.205E-17,1.000E-01
3.09804E-01,1.205E-17,1.200E-01
3.09808E-01,-8.000E-04,8.000E-02
3.09812E-01,1.205E-17,1.000E-01
3.09816E-01,-8.000E-04,1.000E-01
3.09820E-01,1.205E-17,1.000E-01
3.09824E-01,1.205E-17,1.200E-01
3.09828E-01,1.205E-17,8.000E-02
3.09832E-01,1.205E-17,8.000E-02
3.09836E-01,-8.000E-04,8.000E-02
3.09840E-01,1.205E-17,1.000E-01
3.09844E-01,8.000E-04,8.000E-02
3.09848E-01,-8.000E-04,8.000E-02
3.09852E-01,8.000E-04,8.000E-02
3.09856E-01,-8.000E-04,1.000E-01
3.09860E-01,-8.000E-04,1.000E-01
3.09864E-01,1.205E-17,8.000E-02
3.09868E-01,8.000E-04,8.000E-02
3.09872E-01,1.205E-17,1.000E-01
3.09876E-01,1.205E-17,8.000E-02
3.09880E-01,-8.000E-04,1.000E-01
3.09884E-01,-8.000E-04,1.000E-01
3.09888E-01,-8.000E-04,8.000E-02
3.09892E-01,1.205E-17,1.000E-01
3.09896E-01,8.000E-04,8.000E-02
3.09900E-01,1.205E-17,8.000E-02
3.09904E-01,1.205E-17,1.000E-01
3.09908E-01,1.205E-17,8.000E-02
3.09912E-01,8.000E-04,8.000E-02
3.09916E-01,1.205E-17,1.000E-01
3.09920E-01,1.205E-17,8.000E-02
3.09924E-01,-8.000E-04,1.200E-01
3.09928E-01,1.205E-17,1.000E-01
3.09932E-01,8.000E-04,8.000E-02
3.09936E-01,-8.000E-04,1.000E-01
3.09940E-01,-8.000E-04,1.200E-01
3.09944E-01,-8.000E-04,1.000E-01
3.09948E-01,-8.000E-04,1.000E-01
3.09952E-01,1.205E-17,1.000E-01
3.09956E-01,-8.000E-04,8.000E-02
3.09960E-01,8.000E-04,1.000E-01
3.09964E-01,1.205E-17,1.000E-01
3.09968E-01,-8.000E-04,1.200E-01
3.09972E-01,-8.000E-04,1.200E-01
3.09976E-01,-8.000E-04,8.000E-02
3.09980E-01,-8.000E-04,1.200E-01
3.09984E-01,-8.000E-04,1.000E-01
3.09988E-01,8.000E-04,8.000E-02
3.09992E-01,-8.000E-04,8.000E-02
3.09996E-01,-8.000E-04,8.000E-02
3.10000E-01,-8.000E-04,1.000E-01
3.10004E-01,-1.600E-03,1.200E-01
3.10008E-01,1.205E-17,8.000E-02
3.10012E-01,8.000E-04,1.000E-01
3.10016E-01,-8.000E-04,1.200E-01
3.10020E-01,1.205E-17,8.000E-02
3.10024E-01,-8.000E-04,1.000E-01
3.10028E-01,1.205E-17,8.000E-02
3.10032E-01,-1.600E-03,6.000E-02
3.10036E-01,-8.000E-04,1.200E-01
3.10040E-01,1.205E-17,8.000E-02
3.10044E-01,-8.000E-04,1.000E-01
3.10048E-01,-1.600E-03,8.000E-02
3.10052E-01,-8.000E-04,8.000E-02
3.10056E-01,1.205E-17,1.000E-01
3.10060E-01,-8.000E-04,1.200E-01
3.10064E-01,-1.600E-03,8.000E-02
3.10068E-01,1.205E-17,6.000E-02
3.10072E-01,-8.000E-04,1.000E-01
3.10076E-01,-8.000E-04,8.000E-02
3.10080E-01,-1.600E-03,1.200E-01
3.10084E-01,-2.400E-03,8.000E-02
3.10088E-01,-8.000E-04,1.000E-01
3.10092E-01,1.205E-17,8.000E-02
3.10096E-01,-8.000E-04,1.200E-01
3.10100E-01,-1.600E-03,8.000E-02
3.10104E-01,-1.600E-03,1.000E-01
3.10108E-01,1.205E-17,1.000E-01
3.10112E-01,-8.000E-04,1.000E-01
3.10116E-01,1.205E-17,1.000E-01
3.10120E-01,-8.000E-04,8.000E-02
3.10124E-01,-8.000E-04,8.000E-02
3.10128E-01,-1.600E-03,8.000E-02
3.10132E-01,1.205E-17,1.200E-01
3.10136E-01,-8.000E-04,1.200E-01
3.10140E-01,-1.600E-03,6.000E-02
3.10144E-01,1.205E-17,1.000E-01
3.10148E-01,-8.000E-04,1.000E-01
3.10152E-01,-8.000E-04,8.000E-02
3.10156E-01,1.205E-17,1.000E-01
3.10160E-01,-1.600E-03,1.000E-01
3.10164E-01,-8.000E-04,8.000E-02
3.10168E-01,-8.000E-04,1.000E-01
3.10172E-01,-8.000E-04,6.000E-02
3.10176E-01,-8.000E-04,8.000E-02
3.10180E-01,-1.600E-03,1.200E-01
3.10184E-01,-2.400E-03,1.000E-01
